bedrooms,bathrooms,sqft_above,floors,sqft_lot15,sqft_living15,sqft_basement
3,2.5,2600,2.0,4904,2600,0
3,2.0,1950,1.0,7212,2330,0
3,1.0,1250,1.0,8800,1530,0
2,2.25,840,2.0,1963,1310,340
3,2.5,1680,2.0,4182,2160,0
3,3.25,2660,2.5,11876,1320,0
3,1.5,1150,2.0,2980,1150,0
2,2.0,1130,1.0,6600,1320,0
5,2.75,2760,2.0,5030,2870,0
3,2.0,1430,1.0,8919,1580,0
4,2.5,2030,2.0,5500,2095,0
3,2.0,1890,2.0,5000,2688,1120
3,1.0,1130,1.0,8100,1810,680
3,1.0,1130,1.0,8100,1810,680
3,1.0,970,1.0,5875,1290,0
3,1.75,1510,1.5,3150,1600,500
4,1.0,1300,1.5,6900,1240,0
3,1.5,1260,1.0,10350,1800,0
3,1.75,1110,1.0,5580,1630,800
3,2.25,1780,2.0,8810,1780,0
4,2.25,1900,1.0,8000,2120,0
3,1.75,1230,1.0,9638,1980,690
2,1.75,1350,1.0,4479,1350,0
2,1.75,1350,1.0,4479,1350,0
4,1.75,1290,1.0,8000,1790,1220
4,2.5,2470,2.0,5972,2100,0
4,1.75,960,1.0,9023,1340,700
3,1.0,940,1.0,5500,1020,400
4,3.5,2000,3.0,1548,1440,0
3,2.25,1640,1.0,11050,1870,0
4,2.0,1530,1.5,4080,1860,0
3,1.75,1080,1.0,10374,1780,530
3,2.0,1450,1.0,7885,1630,620
4,2.5,1900,2.0,5790,2030,0
3,2.5,1180,2.0,1718,1270,340
5,2.75,2400,2.0,8050,2400,0
4,2.5,1790,2.0,5660,1950,0
3,2.5,1720,2.0,6587,1570,0
4,2.75,1800,1.0,10731,1920,1180
3,1.75,1150,1.0,7040,1330,0
3,1.0,910,1.0,6300,1520,0
3,1.75,1230,1.0,8958,1930,420
3,3.5,2480,2.0,3200,1980,0
4,2.5,2050,2.0,7920,2050,0
3,2.25,1420,2.0,7471,1560,0
3,2.5,3460,2.0,6312,2490,0
3,2.5,1500,2.0,4408,1730,0
2,1.0,1320,1.0,4120,1270,0
5,2.5,1220,1.0,7590,2050,960
3,1.75,1230,1.0,4160,1950,600
3,2.25,1220,1.0,7910,1600,400
4,2.5,3300,2.0,11462,2820,0
3,2.25,3060,2.0,11455,3060,0
3,1.0,1530,1.0,8498,1380,0
3,2.0,1410,1.0,8750,2040,500
3,1.0,1020,1.0,8100,1020,0
3,1.0,1150,1.0,8100,1120,0
3,1.5,870,1.0,7000,1620,390
4,2.0,920,1.0,4822,1120,1000
4,2.25,1800,1.0,8800,2060,0
3,1.75,1360,2.0,4000,1610,680
4,2.5,1430,2.0,4000,2100,770
5,3.25,1780,2.0,3941,2100,620
2,1.5,1140,3.0,1116,1170,0
3,1.5,1330,1.0,8520,1460,0
3,2.5,1940,2.0,8333,2810,0
4,1.0,1820,1.5,5400,1820,0
4,2.5,2910,2.0,5045,2740,0
2,1.0,1090,1.0,4992,1200,0
3,2.0,1020,2.0,1312,1260,210
5,2.5,1710,1.5,7700,1530,0
5,2.5,1780,1.0,11470,3260,1380
4,2.25,1840,2.0,10251,2190,350
3,1.75,1260,1.0,9946,1640,0
4,3.5,2560,1.0,9311,3230,1250
3,2.0,1080,1.0,7348,1850,400
3,1.75,1250,1.5,6042,1180,0
3,2.25,1654,2.0,8479,1654,0
3,1.75,1410,1.0,8250,1630,0
5,2.75,1500,1.0,4996,2160,660
3,1.0,700,1.0,6000,1470,700
3,1.75,1420,1.0,8738,1660,0
4,2.25,1600,1.0,9750,2500,900
3,2.0,1410,1.0,9205,1410,0
4,1.75,1050,1.0,4000,1730,1050
3,2.5,1750,2.0,7524,2050,0
3,1.75,1130,1.0,4400,1800,940
3,3.25,1260,2.0,1777,1000,310
3,2.5,1920,2.0,5000,1920,0
2,1.0,1000,1.0,5160,1100,0
5,1.5,2120,1.5,7700,1730,0
3,2.0,1440,1.0,7830,1390,0
3,1.75,1660,2.0,16275,1520,0
3,1.5,1340,1.0,8920,1340,0
3,2.25,1450,1.0,11491,2750,930
3,1.75,1000,1.5,3738,1430,560
4,2.5,1390,1.0,10506,2860,1390
4,2.5,1220,1.0,6117,1860,640
3,1.5,1750,2.0,5220,1690,640
2,2.75,1080,2.0,1090,1370,290
3,2.5,1320,2.0,2533,1320,0
5,2.5,1500,1.0,8580,2030,1020
3,1.0,1250,1.0,15654,1920,0
4,2.0,1720,1.5,5000,2090,610
4,2.5,2790,2.0,4650,2820,0
2,1.0,1060,1.0,8291,1850,0
3,2.5,1310,1.0,5151,1710,710
4,3.0,2020,1.5,3440,1290,0
2,1.0,970,1.0,4429,1490,0
4,3.0,1490,1.5,6526,1990,0
5,3.5,3350,2.0,8400,2010,1040
5,2.5,1840,1.5,4250,1460,910
4,1.5,2150,1.0,10125,2150,0
4,1.75,1230,1.0,9594,1870,580
3,3.0,2230,2.0,10160,2260,0
3,1.0,2430,1.0,11560,1660,0
3,2.5,3680,2.0,11306,3600,0
5,1.0,1410,1.5,6750,1360,0
3,1.75,1330,1.0,7350,2600,0
3,1.0,1150,1.0,9800,1730,340
3,2.5,2020,3.0,3600,1920,0
4,2.5,3130,2.0,10470,2840,0
4,3.0,2670,2.0,5000,2300,0
4,1.0,1980,1.5,3245,1810,0
3,1.75,2100,1.0,17238,1930,0
3,1.0,1350,1.0,8451,2080,0
4,1.5,1190,1.0,7238,2140,950
4,2.0,2208,3.0,5000,1760,0
3,2.0,1010,1.0,9030,1650,0
2,1.0,970,1.0,3000,1670,0
4,2.0,1520,1.5,5407,1390,0
3,1.75,1300,1.0,7660,1590,270
3,1.0,1320,1.0,9800,1320,0
4,2.75,1440,1.0,8223,2290,1110
3,1.75,1250,1.0,7485,1540,310
4,2.25,2360,2.0,9337,2360,0
3,1.75,1210,2.0,4000,1500,120
3,1.0,1070,1.0,12000,1840,0
3,1.25,810,1.0,10202,2560,700
3,2.5,1710,2.0,3560,2120,0
4,2.75,2790,2.0,12603,3080,0
4,2.5,2620,2.0,5371,2590,0
3,1.75,1050,1.0,7668,1360,0
3,1.0,1280,1.0,8800,1420,0
3,1.0,1030,1.0,8400,1270,0
3,2.25,1390,1.0,7800,1730,510
5,3.0,1740,1.0,9689,2550,1330
2,2.75,1760,2.0,3076,1870,0
2,1.0,930,1.0,5400,1050,0
2,1.0,880,1.0,7695,1370,0
3,2.5,1310,3.0,1156,1365,50
4,2.75,1560,1.0,8560,2130,570
3,1.0,1120,1.5,7379,1460,360
4,1.0,1500,1.5,5366,980,0
3,2.25,1670,2.0,5276,1850,0
4,1.75,2060,1.0,9996,2260,0
4,2.5,1660,1.0,7208,1520,500
3,2.0,1490,1.0,7795,1590,0
2,1.0,740,1.0,6975,1170,0
4,2.5,1860,2.0,6449,1860,0
2,2.75,1590,1.5,6000,1310,0
2,1.0,850,1.0,3000,1300,0
2,1.0,1030,1.0,3376,1450,0
3,2.0,1850,1.0,9550,2250,0
4,2.0,1830,2.0,4590,1650,0
3,2.0,1560,1.0,8750,1610,0
4,1.75,1230,1.0,9800,1840,500
3,2.5,1930,2.0,7266,1930,0
3,2.25,1422,2.0,3677,1677,0
3,2.0,1380,1.5,5000,1350,0
3,2.5,2430,2.0,4798,2500,0
4,2.5,2610,2.0,7773,2610,0
2,1.0,490,1.0,5000,1500,430
4,1.75,1050,1.5,5500,1640,700
3,1.75,1180,1.0,8008,2140,840
4,3.0,1780,1.0,7920,1810,0
2,1.0,1080,1.0,4500,2230,0
3,1.0,1250,1.0,6320,1490,0
4,2.25,1870,2.0,7700,1970,0
3,1.75,1230,1.0,7842,1800,470
4,1.5,1480,1.0,11000,1530,0
4,2.5,1930,2.0,6168,1930,0
3,2.25,1370,2.0,6200,1370,0
3,1.75,960,1.0,8035,1650,0
3,1.75,1260,1.0,7326,1330,0
3,1.5,1480,1.0,5320,1140,0
4,2.5,1930,2.0,7525,1930,0
2,1.0,870,1.5,4440,1190,0
4,1.0,1300,1.5,8400,1330,0
3,1.75,1490,1.0,6861,1880,0
2,1.0,1030,1.0,5347,1380,350
4,2.0,1190,1.5,1567,1190,0
2,2.0,1920,1.0,5200,1670,0
3,1.75,2080,1.0,11200,1690,0
5,2.5,1270,1.0,7800,1950,800
3,1.75,1480,2.0,2190,1360,0
4,2.5,2000,2.0,6339,2430,0
3,2.5,1560,2.0,5461,2170,0
2,1.0,1390,1.0,6798,1502,210
4,2.5,1140,1.0,10500,2200,800
3,1.75,770,1.0,4200,1420,770
2,1.0,820,1.0,15375,1660,0
3,2.25,1230,1.0,7704,1780,550
4,2.25,1270,1.0,8862,2030,940
3,2.25,1920,1.0,8866,2260,0
3,1.75,1230,1.0,6000,2300,700
3,2.0,890,1.0,4250,1440,810
4,3.25,2450,2.0,6500,1750,1000
4,2.5,2380,2.0,9677,2730,0
4,2.25,1460,1.5,4880,1250,940
3,1.0,1140,1.0,10412,1140,0
3,1.75,1270,1.0,6125,1460,400
4,2.25,1280,1.0,8010,1860,630
3,1.75,1560,1.0,9985,2200,0
2,1.75,1500,1.0,8645,1220,0
4,2.75,1640,1.0,10070,2790,1200
3,1.0,1020,1.0,11640,1750,0
3,1.5,1410,1.0,7214,1910,0
3,1.0,1520,1.5,3600,1880,0
3,1.0,990,1.0,6434,1760,200
3,2.25,1410,2.0,8909,2050,0
5,2.5,1300,1.0,8568,2090,1200
3,1.0,1050,1.5,6384,1380,0
4,2.75,1480,1.0,8650,2940,1200
3,2.5,1340,1.0,10070,2560,1040
2,1.0,860,1.0,4187,1060,200
3,1.75,1310,1.0,8547,1160,990
4,3.0,1090,1.0,7426,1470,920
2,1.0,730,1.0,5250,990,360
4,1.75,1510,1.0,5596,1840,810
3,1.0,1040,1.0,6100,1140,0
4,2.75,1810,1.5,8677,1740,0
2,1.0,1150,1.0,11852,2440,0
3,2.5,2360,1.0,11254,2390,0
3,1.5,1420,1.5,4000,1940,550
4,2.5,1040,1.0,4080,1340,1040
4,2.5,1040,1.0,4080,1340,1040
3,1.5,1370,1.0,9075,1400,0
3,2.75,3410,1.5,10128,2260,0
4,2.0,1850,1.0,11700,2110,0
5,2.75,3010,2.0,9456,2890,0
3,2.25,1530,2.0,3064,1560,0
5,1.75,1420,1.0,17539,2600,1270
4,1.5,1490,1.0,6825,2240,1320
3,1.75,1240,1.0,7560,1460,570
3,2.5,1560,2.0,3152,1600,0
3,1.0,1010,1.0,9611,1200,0
2,1.75,600,1.0,2802,2120,400
2,1.5,990,3.0,1380,1050,0
2,1.0,720,1.0,4785,860,0
5,2.0,2270,2.0,2400,1320,0
2,2.5,1140,2.0,2036,1580,240
3,1.0,840,1.0,8496,1140,420
3,2.0,1810,1.0,10800,1490,0
4,2.5,3160,2.0,8281,3000,0
2,2.75,1910,3.0,1879,1910,0
3,1.0,1230,1.0,6026,1525,0
4,2.5,2960,2.0,5361,2960,0
3,2.25,2200,2.0,10002,2200,0
2,1.5,1270,1.0,10200,1270,0
4,2.5,2540,2.0,9383,2410,0
4,3.25,3030,2.0,7632,2360,0
3,1.75,1520,1.0,8580,1760,0
4,2.5,1560,2.0,7800,1160,0
2,1.0,970,1.0,4560,1500,0
3,1.0,860,1.0,7740,1130,490
4,1.0,1430,1.5,7938,1550,0
3,1.0,940,1.0,8573,1100,0
3,1.0,1380,1.5,4000,1690,0
4,1.75,1010,1.0,7865,1650,1010
3,1.0,780,1.0,5040,760,700
2,1.0,1190,1.0,12632,1730,0
5,1.5,1560,1.0,6300,1380,990
5,1.5,1560,1.0,6300,1380,990
3,1.5,1500,1.0,6337,1500,0
3,2.5,1760,1.0,8250,2040,1240
3,1.0,1020,1.0,8865,1820,670
3,2.5,1560,2.0,4400,1660,0
3,1.0,990,1.0,4100,1800,140
3,1.0,1020,1.0,8500,1420,0
2,2.0,1310,2.0,2550,1310,0
3,2.5,2570,2.0,9898,2490,0
4,2.0,1010,1.0,6842,1250,1010
5,2.0,840,1.0,1260,1380,840
4,2.0,1770,1.5,7700,1710,0
4,2.75,3190,2.0,8416,2850,0
3,2.0,1150,1.0,6360,1980,0
3,2.5,1860,2.0,3739,1840,0
4,2.5,2430,2.0,7474,2260,0
3,2.5,1940,1.5,4000,1440,0
2,1.0,880,1.0,3060,1370,0
4,2.5,1330,1.0,12852,1470,600
3,2.5,1830,2.0,7017,1860,0
2,1.0,700,1.0,4500,1560,0
3,1.75,1010,1.0,8580,1500,0
4,1.75,1410,1.0,10061,2300,1050
4,2.5,2230,2.0,6137,2230,0
3,2.5,1570,2.0,2582,1610,0
5,3.5,2390,2.0,6600,1140,0
4,3.25,3020,2.0,8680,3030,440
3,1.75,1570,1.0,8639,1860,0
3,3.0,1180,1.0,8000,2080,340
3,1.0,1070,1.0,6532,1190,0
4,2.0,1220,1.0,9600,1370,1220
4,2.5,1800,2.0,3825,1510,860
3,2.5,2010,2.0,3600,2350,0
3,2.5,1450,2.0,3748,1970,0
3,1.75,1400,1.0,10796,1810,0
3,2.0,1500,2.0,5000,1550,0
3,2.5,2500,2.0,7642,2790,0
2,1.75,1000,1.0,6835,1550,280
4,3.25,2420,2.0,7500,1920,960
4,2.5,3060,2.0,6218,3240,0
3,3.5,2500,2.0,6000,1650,750
4,2.25,1570,1.0,9400,3030,960
3,1.0,1830,1.0,10667,1840,0
3,1.0,1170,1.0,8481,2080,0
2,1.0,1230,1.0,7560,1270,0
3,2.5,1620,2.0,2943,1900,0
3,1.75,1160,1.0,6225,1790,600
4,1.0,1440,1.0,8466,1440,0
2,1.0,1050,1.0,8100,960,690
3,1.0,1270,1.5,3600,1710,0
2,1.0,880,1.0,3000,890,0
5,2.75,1140,1.0,4000,1630,400
3,1.75,1150,1.0,7500,1200,0
2,1.0,770,1.0,8149,1160,0
3,2.5,1850,2.0,5000,2210,0
3,2.25,1290,1.0,8400,2110,550
3,1.75,700,1.0,4000,2180,790
3,1.75,700,1.0,4000,2180,790
3,1.0,960,1.0,9769,1250,0
4,2.25,1160,1.0,7458,2020,420
3,2.5,1260,3.0,1324,1340,0
3,2.0,970,1.0,4640,1730,970
4,1.75,1240,1.0,7834,3210,1250
5,2.5,1890,1.5,14373,1830,630
4,1.75,920,1.0,5184,1680,840
3,1.0,870,1.0,4400,1240,300
3,2.5,1600,2.0,3225,1520,0
4,2.0,1800,2.0,13158,2490,960
3,2.5,2090,2.0,6396,2090,0
4,2.5,2320,2.0,4539,2620,0
2,1.0,770,1.0,17334,1480,0
4,3.5,2660,2.0,10653,2780,1000
4,2.5,1190,1.0,7210,2070,990
3,1.0,1110,1.0,8400,1440,0
3,2.5,2280,2.0,6443,2370,0
4,2.5,2050,2.0,4635,1390,770
4,2.5,800,1.0,9110,1340,770
3,1.5,1200,1.0,11935,1350,0
4,2.0,1710,1.5,7200,1710,0
4,3.0,2800,2.0,6977,2800,0
3,2.25,1640,2.0,6789,1640,0
3,2.75,1210,1.0,6365,1910,820
4,2.5,2530,2.0,7205,2330,0
3,1.0,990,1.0,7420,1010,0
2,1.0,790,1.0,11871,1930,0
2,1.0,790,1.0,11871,1930,0
3,1.75,1470,1.0,7483,1440,330
3,1.75,1650,1.0,12600,2830,0
4,2.75,1310,1.0,6350,2020,1030
4,2.5,2790,2.0,6453,2450,0
4,2.5,3030,3.0,4922,1080,0
4,2.5,1980,2.0,8500,1400,0
4,2.5,3690,2.0,13609,3600,0
2,1.75,1510,1.0,5912,1510,0
3,1.75,1110,1.0,5000,1750,890
3,2.0,1060,1.0,9165,1680,700
3,1.0,1270,1.0,7520,1780,0
5,2.0,1420,1.0,7964,1360,1200
5,2.75,1690,1.0,10165,2440,940
3,1.75,1330,1.0,8400,2090,940
3,2.75,1120,3.0,1087,1120,0
5,2.25,1720,1.5,4000,1960,400
4,2.5,1720,2.0,7700,2360,0
3,2.25,2010,2.0,10168,2190,0
5,2.5,1870,2.0,5150,1550,1280
3,2.5,1690,2.0,5080,2120,0
3,2.5,1240,3.0,1355,1410,0
3,2.5,2200,2.0,7240,2250,0
3,1.75,980,1.0,3840,1400,640
3,2.5,1780,2.0,9145,2420,640
4,2.5,1530,1.0,8600,1920,1150
3,1.75,1770,1.0,6000,2030,530
2,2.0,800,2.0,1161,1150,120
4,2.25,2350,2.0,14400,2880,0
2,2.5,2630,2.0,7220,2305,0
4,3.0,1610,2.0,4000,1670,560
3,2.5,1700,2.0,4105,1970,0
3,2.5,2470,2.0,5064,2470,0
3,3.5,3110,1.0,12433,3110,0
3,2.0,1530,1.0,8856,2040,0
2,1.0,960,1.0,6250,1350,0
4,2.75,2440,2.0,9250,2280,0
3,1.75,1620,1.0,9720,1990,700
3,2.25,1200,1.0,7241,1710,380
4,2.5,2963,2.0,6119,2665,0
3,2.25,2230,2.0,10150,1970,240
3,1.5,1370,1.0,10176,1650,0
3,1.0,880,1.0,5250,2190,250
3,1.0,800,1.0,5120,1220,350
4,2.5,2190,2.5,7350,1880,0
2,1.5,930,1.0,4080,1320,560
3,2.5,1300,1.0,10401,1860,1300
3,1.75,1200,1.0,9680,1680,330
4,2.0,980,1.0,6000,1680,700
3,1.75,1680,1.0,8147,1290,0
4,3.0,1900,2.0,7194,1690,0
3,1.0,1570,1.0,9100,1570,0
2,2.0,1350,1.0,4225,1660,0
3,1.0,1010,1.0,8128,1380,0
3,2.5,2050,2.0,7264,2050,0
3,1.0,1170,1.0,4080,1560,500
4,2.0,1200,1.0,9709,1300,1020
4,2.5,1640,1.0,10970,2710,950
3,1.0,1180,1.0,11730,1460,0
4,2.5,2950,2.0,4750,2120,0
4,2.0,2100,1.0,9102,1280,0
3,1.75,1100,1.0,8073,1280,550
3,1.75,1430,2.5,1572,1750,190
4,1.0,1750,1.0,14120,1550,0
3,1.5,1380,2.0,8187,1420,0
3,1.75,1210,1.0,9076,2080,300
3,1.5,1600,1.0,8000,1710,0
2,1.0,830,1.0,7590,980,0
3,3.5,1440,2.0,3600,1480,370
2,1.0,910,1.0,7528,1260,0
4,2.0,2120,2.0,3600,2090,0
5,2.25,1600,1.0,8661,2100,500
2,2.25,1870,1.0,15000,2690,820
4,2.5,1590,1.0,9600,2430,840
2,1.75,1550,1.0,6000,2360,0
3,2.5,2080,2.0,5606,1530,0
3,1.75,1290,1.0,5850,2020,0
2,1.75,1850,2.5,1795,1500,0
4,2.5,3370,2.0,5237,3370,0
4,2.25,2730,2.0,8015,2390,0
3,1.75,1300,1.0,7344,1520,0
5,2.75,3040,2.0,9327,2860,0
4,3.0,1480,1.5,4000,1770,960
3,2.25,1320,1.0,8000,1930,400
5,3.0,2000,1.5,1626,1509,1230
3,1.5,1030,2.0,2120,1230,170
4,1.75,2350,1.0,14640,3050,0
4,3.5,3100,2.0,5600,3080,0
4,2.25,1400,1.0,8580,1890,640
4,1.0,1250,1.5,4676,1140,750
4,2.5,2160,2.5,2283,1720,0
3,2.25,1150,1.0,7420,1780,700
2,1.0,920,1.0,5225,1470,430
4,2.5,2270,2.0,8391,2420,0
4,2.5,2820,2.0,8307,2820,0
4,1.0,1200,1.5,9113,1350,0
3,1.75,1120,1.0,7150,2140,880
3,2.0,1560,2.0,6000,2000,750
3,2.25,2330,2.0,11448,2050,0
3,2.5,3110,2.0,11941,2720,830
3,1.0,1440,1.0,11250,2200,0
4,1.75,1340,1.0,9752,1500,620
2,1.75,790,1.0,3225,1500,460
3,2.5,1981,2.0,5894,1981,0
4,2.5,2440,2.0,8484,2820,0
4,1.5,1150,1.5,8155,1480,0
2,1.0,1120,1.0,6875,1270,0
3,1.75,1000,1.0,5350,1680,800
5,3.0,2140,2.0,1544,1620,780
3,2.25,2790,1.0,12600,2720,0
3,1.0,910,1.0,8152,1200,650
3,2.0,970,1.0,11475,1560,730
4,3.5,2040,2.0,8000,1530,640
3,2.5,1860,2.0,4661,1850,0
3,1.75,1010,1.0,7469,1490,480
4,2.5,2470,2.0,5583,2790,0
4,2.25,1740,1.0,8858,2240,650
3,1.0,780,1.0,5000,1570,450
3,1.5,1510,1.0,9669,2210,1330
3,2.5,2120,2.0,11524,2290,0
3,2.0,1770,1.0,14400,1900,0
3,2.5,2495,2.0,4400,2434,0
4,2.5,2740,2.0,7035,2260,0
2,1.0,850,1.0,5243,1850,200
2,1.0,1130,1.0,6300,860,0
2,1.0,880,1.0,6380,1340,0
4,2.5,2403,2.0,6075,2380,0
4,1.75,950,1.0,8360,1480,950
2,2.0,1200,1.0,5580,1440,0
4,2.5,2060,2.0,6406,2242,0
3,1.75,1250,1.0,10175,1980,0
2,1.0,910,1.0,6050,890,0
4,2.25,1200,1.0,8800,2250,720
4,2.25,2240,2.0,8500,2340,0
3,2.5,1260,2.0,3344,1310,0
3,1.5,1360,1.0,10538,1900,0
4,2.25,2100,2.0,7700,2190,0
2,1.0,1460,1.5,4732,1390,650
3,1.75,1560,1.0,8976,2210,650
3,2.5,2360,2.0,11665,2480,0
4,1.5,1280,1.0,8211,1420,0
4,2.5,2740,2.0,7203,2880,0
4,2.0,1830,1.5,6825,1430,800
3,2.0,1650,1.0,6000,1870,0
2,2.5,1770,2.0,10476,2410,0
3,1.0,1050,1.5,5060,1500,450
3,1.5,1130,1.0,8196,1490,300
3,1.0,1280,1.0,9453,1300,0
4,2.75,2140,2.0,6820,1980,250
2,1.0,920,1.0,7956,1500,0
4,2.5,2730,2.0,7220,2750,0
3,2.5,2620,2.0,4231,2360,0
4,2.5,2900,2.0,5173,2900,0
5,2.0,1900,1.5,8400,2110,0
3,2.0,1160,1.0,5400,1640,600
2,1.0,760,1.0,4500,1640,0
3,1.0,1530,1.0,4944,1500,0
4,1.75,1870,2.0,12400,1710,120
3,2.0,1120,1.0,4958,2120,920
3,1.75,2170,1.0,9000,1980,0
3,1.75,1090,1.0,7191,1380,530
3,1.5,1070,1.0,9760,1580,400
3,1.0,1760,1.5,1266,1320,0
3,2.25,1510,1.0,10650,2010,720
3,1.0,1200,1.0,8650,1330,0
3,2.5,2090,2.0,5735,2520,0
3,2.25,1210,1.0,7400,1480,290
3,1.0,870,1.0,5200,840,0
2,1.0,1010,1.0,7313,1610,0
2,1.0,1010,1.0,7313,1610,0
3,1.75,1160,1.0,7527,1490,700
4,2.0,1330,1.0,5485,1150,0
3,2.25,1760,2.0,12068,2080,0
3,2.25,1800,2.0,6589,1760,0
5,2.5,990,1.5,4005,1200,700
3,2.25,1250,1.5,4800,1540,1150
3,2.25,3020,2.0,10204,2480,0
3,1.0,1500,2.0,2555,1820,0
4,2.0,960,1.0,4800,1560,600
3,1.0,1090,1.5,10620,1380,0
2,1.0,970,1.0,4284,2050,0
3,3.25,3190,2.0,5198,2950,0
3,3.25,3190,2.0,5198,2950,0
4,1.5,1890,1.0,6072,1510,0
3,1.0,1050,1.0,7500,1380,0
4,1.5,1140,1.0,7702,1630,250
3,2.0,850,1.0,5100,1480,850
3,1.75,1050,1.0,8880,1220,0
5,3.0,2120,1.0,12955,3290,1220
4,2.0,1540,1.0,9688,1390,0
3,1.0,1560,1.5,3001,1240,150
4,2.25,2100,2.0,7464,2100,0
4,1.75,1730,1.0,8400,2080,0
3,2.25,1500,2.0,2418,1470,0
3,2.5,2380,2.0,6066,2670,0
4,1.5,1840,2.0,5040,1830,0
4,2.5,2341,2.0,9421,2850,0
3,2.5,1690,2.0,3164,1600,0
3,3.0,2440,2.0,15283,2440,0
2,1.0,1030,1.0,8121,1480,0
5,2.75,1260,1.0,6514,1960,740
3,1.5,1080,1.0,9964,1610,530
4,2.5,2660,2.0,5539,2380,0
2,1.0,820,1.0,5750,1410,0
3,1.75,1730,1.0,10027,2180,0
4,2.25,2360,2.0,7490,2360,0
3,1.0,970,1.0,7000,1250,0
4,2.5,2460,2.0,4895,2900,0
3,2.5,2690,2.0,8066,2570,0
3,3.5,1430,2.0,1460,1550,390
4,3.0,2370,2.0,4761,2420,1100
4,2.75,2110,1.0,7634,2460,1260
3,1.5,1010,1.0,8400,1440,690
3,1.0,1340,1.0,7630,1650,0
5,2.75,2000,2.0,8270,1240,0
4,2.0,1220,1.5,7700,1160,0
3,1.0,1250,1.0,4000,1910,1030
4,2.5,1940,1.0,7684,2140,830
4,2.5,2520,2.0,8359,2570,0
4,3.0,3060,2.0,5668,3060,0
4,2.5,2390,2.0,7916,2600,0
3,1.75,1320,1.0,7210,2020,0
5,2.5,1650,1.0,8869,2340,1250
2,1.0,700,1.0,5617,1020,0
3,2.5,2210,2.0,8902,2430,0
3,2.25,2180,2.0,8581,2300,0
3,2.25,1550,1.5,2275,2080,530
3,2.0,960,1.0,5525,1760,760
3,1.5,1470,1.0,15370,1760,0
3,1.75,1650,1.5,2400,1500,0
3,2.0,1690,1.0,8100,2090,0
3,1.0,970,1.0,11805,1280,0
4,2.5,1130,1.0,8000,1940,900
3,2.25,1200,1.0,7230,1700,370
5,2.75,1720,2.0,9316,2240,860
5,2.5,1420,1.0,8712,2490,670
4,2.5,3260,2.0,5608,3010,0
3,3.5,1530,2.0,5381,2040,600
3,2.5,1410,2.0,1760,1690,280
2,2.5,1780,2.0,2067,2320,0
4,1.75,1380,1.0,8650,2170,240
5,3.25,2980,2.5,7140,1670,0
3,2.0,1490,1.0,9000,2190,0
4,2.5,2110,2.0,9900,1650,0
3,1.5,1510,1.0,7276,1560,0
3,1.75,1590,1.0,8430,1670,240
2,1.0,830,2.0,3056,1660,400
3,1.75,1300,1.0,10318,3540,880
4,2.25,1110,1.0,9106,2220,1110
4,2.25,1730,1.0,7920,1550,0
3,2.75,1210,1.0,7416,1540,330
2,1.0,1100,1.0,7200,1390,0
4,1.75,820,1.0,2342,1420,820
4,3.0,2590,2.0,6800,2550,0
3,2.0,1450,2.0,7701,1910,0
3,2.0,1180,1.0,7793,1720,0
4,2.5,1220,1.0,7650,1840,600
4,2.25,2360,2.0,11362,2850,0
3,1.0,1120,1.0,7302,1340,0
3,2.25,1646,2.0,9161,1975,0
3,3.0,1620,1.0,14100,1260,860
3,1.5,1310,1.0,7200,2080,280
4,2.0,1650,1.5,2719,1330,480
3,1.75,1650,1.0,7350,1560,0
4,2.5,1700,2.0,4000,2180,480
3,1.0,1040,1.0,5625,1320,760
3,1.0,1100,1.0,8470,1120,0
3,1.75,1530,1.0,8125,1480,0
4,2.5,3010,2.0,5176,2890,0
3,3.5,3500,2.0,7833,3510,0
5,3.0,3100,2.0,5250,2460,0
4,1.5,1170,1.0,7531,1940,830
4,1.5,1510,1.0,8109,1900,780
4,2.5,1510,1.0,9964,2030,890
3,2.5,1850,2.0,6367,2400,0
3,3.25,2340,2.0,8515,2280,1340
3,1.0,1060,1.0,7912,1320,0
3,1.0,1060,1.0,7912,1320,0
3,1.0,1610,1.5,5701,1200,0
3,1.75,1630,1.5,4000,1600,700
2,1.0,1060,1.0,4800,1380,150
4,1.0,980,1.0,5203,1100,550
4,2.25,1360,1.0,10120,2500,910
4,2.0,2590,2.0,6380,2530,0
3,1.5,1850,1.0,12752,3030,0
3,1.5,1500,1.5,15100,1270,0
2,1.5,1160,1.0,5608,1530,550
3,2.0,1920,1.0,7598,2220,0
2,1.0,1150,1.0,8139,1300,0
3,2.5,2320,2.0,4356,2250,0
4,1.0,1420,1.5,6180,1420,0
3,1.75,1210,1.0,15360,1630,340
3,1.75,830,1.0,5000,1580,790
3,1.0,1070,1.0,2374,1390,0
3,1.75,1790,1.0,8128,1660,0
2,1.5,1510,2.0,2182,1510,0
4,1.0,1340,1.5,5800,1900,0
3,2.5,1910,2.0,5099,2480,590
4,2.25,1510,1.0,10140,2350,840
4,2.25,2550,2.0,11036,2550,0
3,1.75,1320,1.0,10183,1680,0
2,2.0,610,1.0,5000,1370,660
3,2.25,2820,2.0,8488,2290,0
3,2.0,1220,1.5,7683,1350,890
3,1.75,1100,1.0,8447,1700,0
4,3.0,1540,1.5,4000,1660,380
4,2.5,1230,1.0,11360,1390,660
4,2.5,2550,2.0,5151,2550,0
3,1.0,1550,1.5,5000,1590,0
