waterfront,view,condition,grade,yr_built,yr_renovated
0,0,3,8,1966,0
0,0,3,7,1954,0
0,4,4,9,1962,0
0,2,4,9,1964,0
0,0,3,7,1906,0
0,0,4,8,1939,0
0,0,5,7,1951,0
0,0,4,7,1942,0
0,0,3,7,1956,0
0,0,3,6,1951,0
0,0,3,7,1962,0
1,4,4,6,1908,0
0,2,3,9,1990,0
0,0,4,8,1929,0
0,0,3,8,1954,1999
0,0,5,7,1962,0
0,0,5,7,1962,0
0,0,3,7,1962,0
0,0,4,8,1967,0
0,0,4,8,1969,0
0,0,3,10,1994,0
0,0,3,7,2003,0
0,0,4,7,1952,0
0,2,3,8,1954,0
0,0,4,7,1976,0
0,0,3,7,2002,0
0,0,4,6,1973,0
0,0,4,6,1924,0
0,0,3,7,2001,0
0,0,4,5,1942,0
0,0,3,11,2004,0
0,0,3,7,1905,0
0,0,3,7,2011,0
0,0,4,6,1959,1977
0,0,4,9,1987,0
0,0,4,7,1960,0
0,0,4,9,1995,0
0,0,3,9,2002,0
0,0,3,6,1947,0
0,0,3,9,2006,0
0,0,3,8,1988,0
0,0,4,7,1947,0
0,0,3,9,1992,0
0,0,5,8,1988,0
0,0,4,7,1957,0
0,0,3,7,1997,0
0,0,4,7,1907,0
0,0,3,9,2005,0
0,0,4,6,1947,0
0,0,3,8,2002,0
0,0,4,7,1983,0
0,0,3,6,1950,0
0,0,3,10,2004,0
0,0,3,11,2006,0
0,0,3,7,1910,0
0,0,4,7,1963,0
0,0,3,6,1944,0
0,0,4,5,1910,0
0,0,4,7,1959,0
0,0,4,7,1959,0
0,0,3,7,1953,0
0,0,4,8,1963,0
0,0,3,7,1967,0
0,0,4,11,1994,0
0,0,3,7,1985,0
0,0,3,8,1977,0
0,0,3,7,1941,0
0,0,5,6,1987,0
0,0,3,6,2004,0
0,3,3,9,1989,0
0,0,5,8,1942,0
0,0,3,5,1906,0
0,0,4,7,1962,0
0,0,3,10,1994,0
0,0,5,6,1962,0
0,0,5,7,1956,0
0,0,3,8,1994,0
0,0,3,8,2003,0
0,0,5,7,1906,0
0,0,3,7,1927,0
0,0,4,7,1977,0
1,4,4,8,1963,0
0,0,3,8,1994,0
0,0,4,10,1987,0
0,0,4,6,1918,0
0,0,3,7,1961,0
1,4,3,7,1961,0
0,0,3,8,2003,0
0,0,3,7,2003,0
0,0,5,7,1977,0
0,1,3,10,1950,1998
0,0,3,8,1987,0
0,0,4,8,1966,0
1,4,3,12,1999,0
0,0,4,7,1959,0
0,0,3,7,1967,0
0,0,4,7,1971,0
1,3,4,5,1943,0
0,0,5,7,1963,0
0,0,5,8,1910,0
0,0,3,11,2001,0
0,0,3,9,2008,0
0,0,3,7,2004,0
0,0,3,7,1951,0
0,0,3,8,2002,0
0,0,3,9,1990,0
0,0,4,7,1955,0
0,3,3,7,1990,0
0,0,3,9,1957,1995
0,0,3,9,2006,0
0,0,4,7,1977,0
0,0,4,10,1991,0
0,0,3,10,2001,0
0,0,5,9,1976,0
0,0,3,7,1951,0
0,0,4,6,1968,0
0,2,4,8,1980,0
0,0,3,7,1961,0
0,0,3,8,2002,0
0,0,3,7,1956,0
0,0,3,7,1959,0
0,0,3,6,1947,0
0,0,3,7,1906,0
0,0,3,6,1924,0
0,0,3,7,1961,0
0,0,3,7,1990,0
0,0,3,7,1964,0
0,0,3,6,1948,0
0,0,4,10,1980,0
0,0,3,8,2003,0
0,0,3,8,1961,0
0,0,3,6,1913,0
0,0,3,6,1913,0
0,0,4,7,1952,0
0,0,3,8,1973,0
0,0,3,8,2008,0
0,2,5,7,1940,0
0,3,4,8,1958,0
0,0,3,7,1942,1970
0,0,4,7,1950,0
0,0,3,7,2004,0
0,0,3,7,1951,0
0,0,3,7,2003,0
0,0,4,8,1978,0
0,0,3,8,1989,0
0,0,3,7,1999,0
0,3,3,9,1921,0
0,0,3,7,1978,0
0,0,3,7,1982,0
0,0,3,10,1994,0
0,0,3,7,1972,0
0,0,4,7,1960,0
0,0,3,8,1998,0
0,0,3,9,2013,0
0,0,3,7,1972,0
0,0,4,7,1968,0
0,0,3,7,1970,0
0,2,3,8,1969,0
0,0,3,8,2002,0
0,0,3,7,1989,0
0,0,3,7,1979,0
0,0,3,8,1998,0
0,0,5,6,1960,0
0,0,4,6,1942,0
0,0,4,6,1942,0
0,0,3,6,1984,0
0,0,4,7,1961,0
0,0,3,8,1938,1984
0,0,4,7,1974,0
0,0,3,9,1999,0
0,2,3,7,1963,0
0,0,3,6,1955,0
0,0,2,7,1966,0
0,0,3,9,2005,0
0,0,3,8,2008,0
0,2,3,10,1996,0
0,0,3,10,2001,0
0,0,3,8,2005,0
0,0,4,7,1921,0
0,0,5,7,1977,0
0,0,4,7,1958,0
0,0,3,8,1965,0
0,0,4,8,1976,0
0,0,4,8,1978,0
0,0,4,7,1912,1989
0,0,3,8,1999,0
0,0,4,7,1978,0
0,0,4,7,1910,0
0,0,3,8,2000,0
0,0,3,9,1985,0
1,3,3,9,1968,1990
0,0,4,8,1986,0
0,0,5,8,1907,2004
0,0,3,8,1986,0
0,0,3,7,2004,0
0,0,3,8,1980,0
0,0,3,8,2003,0
0,0,3,8,1994,0
0,0,5,7,1927,0
0,0,3,8,1993,0
0,3,4,7,1967,0
0,0,3,9,2004,0
0,0,3,9,1996,0
0,0,3,8,1942,0
0,0,3,8,2009,0
0,0,4,9,1977,0
0,0,3,8,2003,0
0,0,4,9,1982,2011
0,0,3,7,2004,0
0,0,3,7,2005,0
0,0,4,7,1970,0
0,0,3,10,2003,0
0,0,3,7,1977,0
0,0,3,6,1916,0
0,0,4,7,1972,0
0,1,4,7,1957,0
0,0,3,8,1967,0
0,0,3,8,1981,0
0,0,3,9,2006,0
0,0,3,8,1984,0
0,0,3,6,1947,0
0,0,4,6,1984,0
0,0,3,7,1947,0
0,0,3,12,2005,0
0,0,4,6,1946,0
0,0,5,8,1958,0
0,0,3,7,1956,0
0,0,3,8,2004,0
0,0,3,7,1988,0
0,0,3,7,1950,0
0,0,4,7,1963,0
0,0,4,7,1988,0
0,0,3,7,1954,0
0,0,4,7,1930,0
0,0,3,8,2003,0
0,0,3,8,1969,0
0,0,4,6,1977,0
0,0,3,8,2000,0
0,0,3,7,1967,0
0,0,3,11,1991,0
0,0,3,7,1966,0
0,0,4,8,1978,0
0,0,4,7,1967,0
0,0,3,7,2006,0
1,4,4,12,1991,0
0,0,3,9,1996,0
0,0,4,7,1958,0
0,0,3,7,1980,0
0,0,3,9,2005,0
0,0,4,7,1967,0
0,0,3,7,1986,0
0,0,3,7,1965,0
0,0,4,7,1963,0
0,0,3,8,2000,0
0,0,2,6,1943,0
0,0,4,8,2009,0
0,0,3,7,1952,0
0,0,3,9,1905,0
0,0,4,8,1977,0
0,0,3,8,1974,0
0,2,3,8,1987,0
0,0,5,8,1968,0
0,0,3,7,1936,1994
0,1,3,7,1920,0
0,0,3,8,1999,0
0,0,5,7,1916,0
0,0,4,7,1903,0
0,0,3,9,2006,0
0,0,4,8,1987,0
0,0,5,7,1968,0
0,0,3,10,1993,0
0,0,5,8,1929,0
0,0,4,8,1969,0
0,0,4,8,1909,0
0,0,3,8,2008,0
0,2,3,8,1959,0
0,0,3,9,2005,0
0,0,3,8,1959,0
0,0,3,7,1916,1986
0,0,4,9,1902,0
0,0,3,7,1979,0
0,0,3,8,1998,0
0,0,4,7,1977,0
0,0,3,7,1949,0
0,0,3,10,1970,0
0,0,3,8,1988,0
0,0,3,9,1990,0
0,0,3,7,1949,0
0,0,4,8,1951,0
0,1,4,9,1926,0
1,4,5,8,1952,0
0,0,4,8,1984,0
0,0,3,9,1992,0
0,0,3,7,1967,0
0,0,5,7,1979,0
0,0,4,7,1920,0
0,0,3,8,2010,0
0,0,4,9,1989,0
0,0,3,6,1970,0
0,0,3,6,1944,0
0,0,4,8,1941,0
0,0,4,8,1984,0
0,0,3,8,1960,1992
0,3,3,8,2006,0
0,0,4,6,1948,0
0,0,5,7,1920,0
0,0,5,6,1945,0
0,0,3,5,1939,0
0,0,3,8,1942,2014
0,0,4,8,1987,0
0,0,4,7,1975,0
0,0,3,9,2005,0
0,0,4,8,1979,0
0,0,4,7,1937,0
0,0,3,8,1951,0
0,0,4,9,1984,0
0,0,4,8,1959,0
0,0,3,8,2007,0
0,0,5,7,1962,0
0,0,3,8,1993,0
0,0,3,7,1949,0
0,0,4,7,1955,0
0,0,3,7,1938,1994
0,0,3,9,1999,0
0,0,3,9,1984,0
0,0,3,11,2003,0
0,0,4,7,1955,0
0,0,4,7,1961,0
0,0,3,8,2006,0
0,0,3,8,2000,0
0,0,3,7,1994,0
0,0,5,6,1942,0
0,0,3,10,1986,0
0,0,4,8,1969,0
0,0,3,8,1978,0
0,0,3,8,1999,0
0,0,4,8,1960,0
0,0,3,8,1978,0
0,0,3,7,1911,0
0,1,3,8,1974,0
0,0,3,8,1983,0
0,0,3,6,1960,0
0,2,3,7,1962,0
0,0,3,9,2009,0
0,0,3,7,1944,2009
0,0,3,7,1990,0
1,4,3,8,1957,2004
0,0,4,7,1927,0
0,0,3,7,1948,0
1,4,3,10,1999,0
0,0,3,7,1968,0
0,0,4,7,1945,0
0,3,4,9,1951,0
0,0,5,7,1947,0
0,2,3,9,1996,0
0,0,3,7,1993,0
0,0,3,7,1999,0
0,0,3,11,1985,0
0,0,3,8,2005,0
0,0,4,6,1920,0
0,0,5,7,1927,0
0,0,4,6,1950,0
0,2,5,10,1936,0
0,0,3,7,1950,0
0,0,4,7,1929,0
0,0,3,8,1976,0
0,1,5,7,1954,0
0,0,5,8,1965,0
0,0,4,7,1974,0
0,3,3,9,1950,2007
0,0,3,7,1967,0
0,0,1,6,1900,0
0,0,4,8,1974,0
0,0,3,10,1989,0
0,0,4,7,1952,0
0,0,3,9,2004,0
0,0,4,7,1968,0
0,4,3,12,2009,0
0,0,3,6,1969,2014
0,0,4,6,1944,0
0,0,4,6,1944,0
0,0,3,7,1986,0
0,0,4,5,1942,0
0,0,3,8,1978,0
0,0,3,7,1995,0
0,0,3,7,1930,0
0,0,3,6,1919,0
0,0,4,7,1939,0
0,0,3,9,1989,0
0,2,3,7,1910,0
0,0,4,6,1924,0
0,0,3,7,1959,0
0,0,3,7,1905,0
0,0,3,9,2007,0
0,0,3,9,2007,0
0,0,4,7,1955,0
0,0,3,6,1900,0
0,0,3,7,1965,0
0,0,4,7,1941,0
0,0,3,7,1980,0
0,2,3,9,1964,1990
0,0,3,6,1964,0
0,0,4,7,1928,0
0,0,3,8,1978,0
0,0,4,8,1965,0
0,0,3,7,1986,0
0,0,3,9,2003,0
0,0,3,7,1980,0
0,0,3,8,1907,0
0,0,3,9,1997,0
0,0,3,7,2002,0
0,0,3,8,1993,0
0,0,3,9,1992,0
1,2,5,6,1950,0
0,0,3,6,1956,0
0,0,3,7,1994,0
0,0,3,9,2001,0
0,0,3,7,1977,0
0,0,4,8,1977,0
0,0,3,8,2004,0
0,2,5,6,1922,0
0,0,3,8,1988,0
0,0,3,8,1979,0
0,0,3,7,1956,0
0,0,3,8,2004,0
0,0,3,9,1987,0
0,0,3,8,2014,0
0,2,3,9,2014,0
0,2,5,8,1977,0
0,0,3,7,1970,0
0,0,4,7,1978,0
0,0,4,7,1968,0
0,3,3,8,1949,0
0,2,3,10,1950,1990
0,0,4,7,1970,0
0,2,3,8,1936,0
0,0,4,7,1979,0
0,0,3,9,1990,0
0,0,3,8,2001,0
0,0,3,9,1999,0
0,0,3,8,1978,0
0,0,3,8,1977,0
0,0,3,6,1951,0
0,0,3,8,1998,0
0,0,3,9,1986,0
0,0,3,7,2003,0
0,0,3,8,1980,0
0,2,5,7,1941,0
0,0,5,8,1968,0
0,0,4,7,1958,0
0,0,3,8,1901,0
0,0,3,8,1997,0
0,0,4,6,1962,0
0,0,4,7,1972,0
0,0,3,10,1984,0
0,0,4,7,1983,0
0,2,4,8,1967,0
0,0,3,8,1966,0
0,0,3,9,2003,0
0,0,4,11,1990,0
0,2,5,8,1908,0
0,0,3,8,2013,0
0,0,5,9,1974,0
0,3,4,7,1947,0
0,0,3,9,2008,0
0,0,3,9,1998,2007
0,0,4,8,1977,0
0,0,3,8,2000,0
0,0,3,10,2002,0
0,0,5,8,1956,0
0,0,3,8,1946,0
0,0,4,7,1948,0
0,2,5,8,1947,0
0,0,4,8,1961,0
0,0,3,7,1962,0
0,0,4,8,1968,0
0,0,5,7,1980,0
0,0,4,6,1944,0
0,0,4,7,1912,0
0,0,3,8,2001,0
0,0,4,7,1972,0
0,0,4,7,1992,0
0,0,3,7,1975,0
0,0,4,10,1968,0
0,0,4,7,1972,0
0,0,3,7,1994,0
0,3,3,10,2004,0
0,0,4,8,1976,0
0,2,3,8,1952,0
0,0,5,7,1919,0
0,0,4,7,1967,0
0,0,4,10,1979,0
0,0,3,8,2002,0
0,0,3,7,1947,0
0,0,3,10,1983,0
0,0,3,6,1961,0
0,0,3,7,1987,0
0,0,3,9,2005,0
0,0,3,10,2008,0
0,0,3,7,2006,0
0,0,4,7,1962,0
0,0,3,7,1965,1987
0,0,3,7,1967,0
0,0,3,8,1999,0
0,0,3,9,1988,0
0,0,3,7,1959,0
0,0,3,7,1959,0
0,0,3,7,1903,1973
0,0,4,7,1940,0
0,0,3,8,1950,0
0,0,3,7,1925,0
0,0,4,7,1979,0
0,2,4,10,1930,0
0,0,4,8,1953,0
0,0,4,6,1933,0
0,0,3,11,1990,0
0,1,5,7,1951,0
0,0,4,8,1972,0
0,0,3,7,1954,0
0,0,3,8,2004,0
0,0,3,7,1950,0
0,0,3,7,1988,0
0,3,3,8,1921,2006
0,0,5,7,1945,0
0,0,4,9,1950,1985
0,0,3,7,1989,0
0,0,3,7,1913,1995
0,0,4,8,1985,0
0,2,3,7,1914,0
0,0,3,10,2004,0
0,0,4,10,1993,0
0,1,2,7,1952,0
0,0,3,9,1987,0
0,0,4,7,1968,0
0,0,4,6,1926,0
0,0,4,8,1972,0
0,0,3,8,1986,0
0,0,5,6,1955,0
0,0,3,7,1981,0
0,0,4,8,1931,0
0,0,3,7,1978,0
0,0,3,8,1991,0
0,0,3,7,2005,0
0,0,4,6,1926,0
0,0,3,7,1998,0
0,0,3,7,1963,0
0,0,3,7,2006,0
0,0,4,8,1961,0
0,0,3,6,1942,0
0,0,3,7,1994,0
0,0,4,8,1966,0
0,0,5,9,1984,0
0,0,3,8,1999,0
0,2,3,10,2001,0
0,0,3,6,1940,0
0,2,3,7,1908,0
0,0,3,10,2008,0
0,0,4,7,1923,0
0,0,3,6,1948,0
0,0,3,7,1973,0
0,0,3,9,1984,0
0,0,3,9,1984,0
0,0,3,7,1968,0
0,2,4,8,1956,0
0,0,5,7,1968,0
0,0,3,8,1966,0
0,0,3,7,1985,0
0,0,4,7,1959,0
0,0,3,9,1998,0
0,2,4,7,1962,0
0,0,4,9,1963,0
0,0,3,8,1985,0
0,0,3,7,2004,0
0,0,3,7,1974,0
0,0,4,7,1941,0
0,0,4,8,1978,0
0,0,3,6,1912,0
0,0,3,7,1966,0
0,0,4,6,1949,0
0,0,5,7,1960,0
0,0,3,7,1949,0
0,0,5,7,1941,0
0,2,3,8,1979,0
0,0,3,7,2006,0
0,0,3,7,1963,0
0,0,3,7,1928,2004
0,0,4,7,1958,0
0,0,3,9,1989,0
0,0,3,7,2003,0
0,0,3,8,1997,0
0,0,4,7,1969,0
1,4,3,8,1996,0
0,0,4,9,1985,0
0,2,4,8,1912,2001
0,0,5,7,1926,0
0,0,4,6,1959,0
0,0,3,7,1952,2000
0,0,3,7,1922,0
0,0,4,6,1941,0
0,0,3,7,1911,0
0,0,3,7,1940,0
0,0,4,7,1979,0
0,0,4,7,1991,0
0,0,3,7,1916,0
0,0,4,7,1959,0
0,3,5,10,1922,0
0,0,3,7,1959,0
0,0,4,7,1913,0
0,0,3,7,1951,0
0,0,3,8,1978,0
0,0,3,9,2001,0
0,0,3,7,1970,0
0,0,3,8,1977,0
0,0,4,8,1958,0
0,1,3,10,1987,0
0,0,3,8,1987,0
0,0,4,6,1961,0
0,0,5,7,1950,0
0,0,3,8,2007,0
0,0,3,8,2002,0
0,0,3,6,1992,0
0,0,3,10,1993,0
0,0,3,7,1981,0
0,0,3,7,2000,0
0,0,4,7,1980,0
0,0,3,9,1985,0
0,0,3,9,1998,0
0,0,3,7,1963,0
0,0,3,7,1916,1986
0,0,3,7,1988,0
0,0,4,7,1919,1980
0,0,3,6,1969,2014
0,0,3,8,1992,0
0,0,3,8,1978,0
0,0,3,7,1942,0
0,0,5,9,1906,0
0,0,3,7,1958,0
0,0,3,9,2001,0
0,0,3,9,2003,0
0,0,4,7,1955,0
0,0,4,7,1977,0
0,0,5,7,1955,0
0,0,4,7,1977,0
0,0,3,9,2005,0
0,0,3,8,2003,0
0,0,4,8,1906,0
0,1,4,6,1945,0
0,0,3,7,1968,0
0,3,4,6,1920,0
0,0,5,9,1968,0
0,0,3,8,1987,0
0,0,5,7,1960,0
0,0,4,7,1966,0
0,0,5,7,1959,0
0,0,3,7,1972,0
0,0,4,8,1966,0
0,0,3,9,1990,0
0,0,3,6,1903,0
0,0,5,8,1929,0
0,0,3,10,2014,0
0,0,4,7,1919,0
0,0,4,11,1984,0
0,0,5,7,1974,0
0,4,1,6,1910,1992
0,0,3,8,2008,0
0,0,3,7,1989,0
0,0,4,6,1919,0
0,0,5,6,1948,0
0,0,5,7,1979,0
0,2,3,9,2000,0
0,0,4,8,1990,0
0,0,3,7,2004,0
0,0,4,8,1986,0
0,0,3,8,1905,0
0,0,3,9,1978,0
0,0,3,9,2003,0
0,2,5,7,1952,0
0,1,3,6,1912,1971
0,0,3,6,1947,0
0,0,5,7,1969,0
0,0,3,6,1925,0
0,0,3,7,1942,2003
0,0,3,7,2002,0
0,0,3,12,1991,0
0,3,4,8,1952,0
0,0,3,10,1998,0
0,0,3,10,2003,0
0,0,3,9,1984,0
0,0,3,8,1968,0
0,0,3,8,2014,0
0,0,4,8,1955,0
0,0,4,8,1968,0
0,0,3,10,2015,0
0,0,3,9,1997,0
0,0,4,8,1968,0
0,0,3,7,1901,0
0,0,4,7,1967,0
0,2,3,8,1923,0
0,0,3,7,2002,0
0,3,4,10,1907,1994
0,0,3,7,1999,0
0,0,4,7,1969,0
0,0,3,8,1990,0
0,0,3,5,1953,0
0,0,3,6,1979,0
0,0,3,8,1981,0
0,0,3,7,2003,0
0,2,3,9,1969,0
0,0,4,7,1940,0
0,0,4,7,1900,0
0,0,3,10,1985,0
0,0,3,6,1994,0
0,0,3,7,1967,0
0,0,3,10,1976,0
0,0,4,7,1978,0
0,0,3,7,1916,0
0,0,3,7,1958,0
0,0,3,6,1915,1945
0,0,4,7,1952,0
0,0,3,7,1975,0
0,0,4,8,1977,0
0,0,4,6,1975,0
0,0,3,6,1972,0
0,0,3,7,1919,0
0,2,3,9,1996,0
0,0,3,9,1997,0
0,0,5,6,1946,0
0,0,3,7,1983,0
0,0,3,7,1994,0
0,0,3,7,1959,0
0,0,3,9,1987,0
0,0,5,6,1907,0
0,0,3,11,2001,0
0,0,3,7,2005,0
0,0,3,8,1955,0
0,0,4,9,1988,0
0,0,3,11,2007,0
0,0,3,8,1975,2007
0,0,3,7,1974,0
0,0,5,7,1929,0
0,0,3,7,1957,0
0,0,3,8,1980,0
0,0,3,7,1938,0
0,0,3,8,1989,0
0,0,3,7,2003,0
0,0,3,8,1951,0
0,0,3,10,1905,0
0,0,3,10,1966,0
0,0,3,9,1978,0
0,0,4,6,1949,0
0,0,4,7,1978,0
0,0,3,7,2001,0
0,0,3,8,1954,0
0,0,3,7,1960,0
0,0,4,7,1926,0
0,0,3,7,1950,0
0,0,3,8,1981,0
0,0,5,7,1929,0
0,0,4,7,1950,0
0,1,3,6,1951,0
0,0,3,7,1924,0
0,4,4,9,1939,0
0,2,4,6,1948,0
0,0,3,6,1980,0
0,3,4,11,1927,0
0,0,3,7,1980,0
0,0,3,7,1960,0
0,4,4,9,1969,0
0,0,4,7,1976,0
0,3,4,7,1947,0
0,0,3,10,1995,0
0,0,5,7,1927,0
0,0,4,8,1978,0
0,2,3,8,2008,0
0,0,3,8,1990,0
0,0,4,7,1926,0
0,0,4,7,1944,0
0,3,3,11,1999,0
0,2,3,6,1911,0
0,0,3,7,1987,0
0,1,4,8,1962,0
0,0,4,7,1972,0
0,0,3,7,1950,0
0,0,3,7,1983,0
0,0,3,8,2002,0
0,0,3,7,2003,0
0,0,4,8,1971,0
0,0,3,8,2008,0
0,0,5,7,1966,0
0,0,4,7,1960,0
0,0,3,7,1920,1979
0,3,3,9,1984,0
0,0,3,8,1911,1997
0,0,3,6,1914,0
0,0,3,6,1914,0
0,0,4,8,1988,0
0,0,3,7,1955,0
0,0,5,7,1969,0
0,0,3,9,2002,0
0,0,3,9,1998,0
0,0,4,7,1948,0
0,0,3,7,1950,0
0,2,3,7,1927,0
0,0,4,7,1952,0
0,0,3,7,1994,0
0,0,5,8,1968,0
0,0,3,9,2010,0
0,0,4,10,1980,0
0,0,3,8,1984,2014
0,0,3,8,1999,0
0,0,3,7,2003,0
0,0,3,9,2014,0
0,0,3,7,2004,0
0,0,4,7,1968,0
0,0,3,6,1949,0
0,0,3,10,2007,0
0,0,3,8,2004,0
0,2,3,9,1978,0
0,0,3,7,2005,0
0,0,4,7,1933,0
0,0,3,8,1998,0
0,0,3,6,1954,0
0,0,3,10,1988,0
0,0,3,11,1989,0
0,0,3,8,1917,2014
0,0,4,7,1960,0
0,0,3,7,1944,2010
0,0,3,7,1968,0
0,0,3,7,1951,0
0,0,5,6,1904,0
0,0,5,6,1936,0
0,0,4,7,1968,0
0,0,3,7,1981,0
0,0,3,8,1905,2013
0,0,3,7,1930,0
0,0,4,6,1919,0
0,1,4,7,1959,0
0,0,3,7,2002,0
0,0,3,8,1980,0
0,0,3,6,1931,0
0,0,3,10,1987,0
0,0,3,7,1953,0
0,0,4,7,1951,0
0,0,3,7,2009,0
0,0,3,7,1924,2011
0,0,5,8,1972,0
0,0,3,7,1963,0
0,0,3,7,1969,0
0,0,5,7,1949,0
0,0,3,6,1941,0
0,2,3,11,1984,0
0,0,3,6,1948,0
0,0,5,7,1978,0
0,0,4,8,1981,0
0,0,3,8,1995,0
0,0,3,7,1964,0
0,2,3,7,1979,0
0,0,3,7,1977,0
0,0,3,8,1900,2003
0,0,4,7,1976,0
0,3,3,9,2013,0
0,0,3,7,1990,0
0,0,4,9,1990,0
0,0,4,6,1948,0
0,3,4,9,1912,0
0,0,4,7,1961,0
0,0,3,8,2004,0
0,0,3,8,1986,0
0,0,3,7,2005,0
0,0,3,7,1966,0
0,2,4,9,1980,0
0,0,3,8,1978,0
0,0,3,7,1977,0
0,0,4,10,1941,0
0,0,4,11,1926,0
0,0,3,10,1988,0
0,3,5,8,1959,0
0,0,3,7,1979,0
1,4,4,6,1943,2002
0,0,4,6,1951,0
0,0,4,7,1978,0
0,0,4,7,1979,0
0,0,4,8,1965,0
0,0,3,8,1965,2000
0,0,3,9,1987,0
0,0,5,5,1945,0
0,3,3,7,1983,0
0,0,3,8,1986,0
0,0,3,7,1968,0
0,0,4,8,1932,0
0,0,3,8,1997,0
0,0,4,7,1922,0
0,0,4,8,1985,0
0,0,3,6,1994,0
0,0,3,7,1954,0
0,0,5,7,1919,0
0,1,3,8,2001,0
0,0,3,7,1995,0
0,0,3,7,1945,0
0,0,5,6,1949,0
0,0,3,6,1944,0
0,0,3,10,1984,0
0,0,4,6,1918,0
0,0,4,6,1916,0
0,0,3,5,1947,0
0,0,4,7,1963,0
0,0,3,9,2006,0
0,0,3,10,1998,0
0,0,3,7,1983,0
0,2,4,8,1957,0
0,0,3,9,1991,0
0,0,3,10,1988,0
0,0,4,7,1951,0
0,0,3,7,1972,0
0,0,3,9,1994,0
0,0,3,7,1959,0
0,0,4,10,1930,0
0,0,3,7,1923,0
0,0,3,8,1998,0
0,0,4,8,1981,0
0,0,3,7,1959,0
0,0,3,8,2001,0
0,0,3,7,1968,0
0,0,4,7,1949,0
0,0,5,7,1966,0
0,0,3,6,1943,0
0,0,4,6,1920,0
0,0,3,8,1983,0
0,0,3,9,1978,0
0,0,3,7,1921,0
0,0,3,7,1990,0
0,0,4,7,1966,0
0,0,4,7,1926,0
0,3,3,10,1991,0
0,2,4,7,1952,0
0,0,3,7,1906,2014
0,0,3,8,1900,0
0,0,4,6,1924,0
0,0,3,9,1990,0
0,0,3,7,1989,0
0,0,3,7,2008,0
0,0,5,7,1959,0
0,0,4,7,1938,0
0,0,3,8,2004,0
0,0,5,8,1950,0
0,0,3,6,1941,0
0,0,3,8,2001,0
0,0,4,8,1977,0
0,0,3,7,1964,0
0,2,5,8,1960,0
0,0,3,8,1995,0
0,0,3,6,1942,0
0,0,3,11,1991,0
0,0,3,7,1975,0
0,0,3,8,2014,0
0,0,5,7,1941,0
0,0,3,8,1939,0
0,0,3,7,1974,0
0,0,3,7,1984,0
0,0,3,9,1989,0
0,0,5,6,1915,1950
0,0,3,6,1939,0
0,0,3,6,1925,0
0,0,4,8,1985,0
0,0,4,7,1979,0
0,0,3,8,1957,0
0,0,3,8,2009,0
0,0,3,7,2001,0
0,0,3,7,2001,0
0,3,3,10,1950,0
0,0,3,7,1974,0
0,0,5,5,1906,0
0,0,4,7,1959,0
0,0,5,9,1957,0
0,0,3,6,1945,0
0,0,4,9,1954,0
0,0,3,7,1969,0
0,0,4,8,1956,0
0,0,3,8,2004,0
0,0,3,8,1979,0
0,0,3,8,1998,0
0,0,4,8,1969,0
0,0,3,7,1949,0
0,0,3,7,2002,0
0,0,3,8,2003,0
0,2,4,6,1942,0
0,0,3,7,1962,0
0,0,5,8,1909,1988
0,0,3,8,1995,0
0,0,3,7,1998,0
0,0,4,7,1959,0
0,0,3,7,1916,0
0,0,3,7,1947,0
0,0,3,8,1988,2000
0,0,3,6,1969,0
0,0,3,7,1969,0
0,0,3,10,1986,0
0,0,4,7,1969,0
0,0,3,8,2004,0
0,0,4,6,1950,0
0,0,3,10,1998,0
0,0,4,6,1969,0
0,0,3,6,1949,0
0,4,3,9,1916,1990
1,4,4,6,1928,0
0,0,3,9,1989,0
0,0,3,7,1959,0
0,0,4,7,1964,0
0,0,3,8,1906,0
0,0,3,7,1926,0
0,0,3,6,1926,0
0,0,3,10,1999,0
0,0,3,9,1975,0
0,0,3,9,1930,0
1,4,4,11,1980,0
0,0,3,7,1995,0
0,0,3,8,2006,0
0,0,3,11,1993,0
0,0,3,11,1995,0
0,0,3,7,1953,0
0,3,4,9,1960,0
0,0,3,6,1945,0
0,2,4,7,1907,1969
0,0,4,7,1959,0
0,0,5,7,1922,0
0,0,3,9,2004,0
0,3,3,8,1913,2014
0,0,5,7,1926,0
0,0,3,7,1949,0
0,0,3,7,1980,0
0,0,5,8,1965,0
0,0,2,7,1979,0
0,0,4,7,1908,0
0,0,3,7,2004,0
0,0,4,7,1984,0
0,0,4,6,1956,0
0,0,3,7,2004,0
0,0,3,9,1923,2014
0,0,3,7,1980,0
0,0,4,7,1946,0
0,0,5,7,1960,0
0,0,3,10,1958,2006
0,0,3,11,2000,0
0,0,5,7,1983,0
0,0,3,8,1979,0
0,0,3,7,1984,0
0,0,4,8,1969,0
0,0,3,7,1905,0
0,3,3,7,1968,0
0,0,4,8,1977,0
0,0,3,8,1990,0
0,0,4,7,1987,0
0,0,3,9,1997,0
0,0,3,8,1955,0
0,2,4,10,1966,0
0,0,3,7,1996,0
0,0,3,7,1996,0
0,0,4,7,1968,0
0,0,4,7,1948,0
0,2,4,8,1952,0
0,0,4,7,1974,0
0,0,3,6,1943,0
0,0,4,8,1927,0
0,0,3,8,1979,0
0,0,3,7,1955,0
0,3,4,9,1926,0
0,0,3,7,1977,0
0,0,3,8,1964,0
0,0,3,8,1955,0
1,4,5,8,1942,0
