sqft_above,sqft_lot15,sqft_living15,waterfront,view,condition,grade,bedrooms,bathrooms,sqft_basement_cat,floors,yr_built_cat,zip,price
1580.0,8050.0,2420.0,0,0,3,9,4,3.5,3,2.0,1,1,880000
2510.0,9691.0,2450.0,0,0,4,7,6,1.75,1,2.0,1,1,279000
1410.0,9600.0,1410.0,0,2,3,8,3,2.0,1,1.0,1,0,295000
1160.0,7350.0,1710.0,0,0,3,7,2,1.0,1,1.0,1,1,640000
2120.0,12000.0,1880.0,0,0,5,9,4,2.0,1,2.0,1,0,940000
1380.0,10020.0,1610.0,0,0,3,7,4,2.5,1,2.0,2,0,260000
1550.0,7620.0,1450.0,0,0,3,9,3,2.75,4,1.0,2,0,559900
1980.0,2856.0,1950.0,0,0,5,7,4,2.0,1,1.5,1,1,791500
3300.0,12239.0,3180.0,0,0,3,7,3,1.75,1,1.0,1,1,265000
1220.0,9600.0,2000.0,0,0,3,7,3,1.75,1,1.0,1,1,245000
1500.0,8800.0,2110.0,0,0,4,7,4,1.75,1,2.0,1,0,485000
1940.0,10071.0,2000.0,0,0,3,9,4,3.5,3,2.0,2,0,684000
1260.0,3500.0,1060.0,0,0,3,8,3,1.75,4,1.0,1,1,425000
1530.0,8750.0,1390.0,0,0,4,6,4,1.75,1,1.0,1,0,309600
1290.0,1543.0,1630.0,0,0,3,8,4,2.5,1,2.0,2,0,552250
2150.0,16963.0,1880.0,0,0,3,6,4,1.0,1,1.0,1,1,165000
940.0,4500.0,1560.0,0,0,3,6,4,1.0,1,1.0,1,1,239900
1820.0,7107.0,1820.0,0,0,4,6,2,1.0,1,1.0,1,0,320000
1330.0,1352.0,1510.0,0,0,4,7,3,2.0,1,1.0,1,0,206600
1290.0,3235.0,1290.0,0,0,3,7,4,1.75,4,1.0,1,1,387000
1570.0,5250.0,1570.0,0,0,3,4,1,0.75,1,1.0,1,0,299000
1930.0,6996.0,2090.0,0,0,3,9,4,2.75,1,2.0,1,0,855000
1550.0,8134.0,1550.0,0,0,4,7,3,1.0,3,1.0,1,1,315000
2000.0,8118.0,2450.0,0,2,5,7,2,1.0,2,1.0,1,1,437500
2390.0,6867.0,2850.0,0,0,4,7,4,1.5,3,1.0,1,0,252000
1290.0,8660.0,1910.0,0,0,5,7,4,1.75,4,1.0,1,1,375000
1860.0,5465.0,2320.0,0,0,3,7,4,2.5,1,2.0,2,0,300000
950.0,4050.0,1320.0,0,0,4,7,4,1.0,1,1.5,1,0,420000
1600.0,9800.0,1580.0,0,0,3,7,3,1.0,1,1.0,1,0,900000
2250.0,11632.0,2360.0,0,2,3,9,3,2.5,2,2.0,2,1,679900
2280.0,10094.0,2310.0,0,0,3,7,3,2.5,1,2.0,1,0,463000
940.0,5120.0,1300.0,0,0,4,9,5,2.5,1,2.0,1,0,380000
1030.0,8140.0,1850.0,0,0,3,7,4,2.5,1,2.0,1,0,329500
1770.0,15715.0,3530.0,0,0,3,8,3,2.5,3,1.0,3,0,604950
1200.0,9660.0,1460.0,0,2,4,8,5,2.5,4,1.0,1,0,795000
2200.0,5082.0,2310.0,0,0,3,7,3,2.0,1,2.0,1,0,465000
2290.0,8250.0,2290.0,0,0,3,9,4,2.5,1,2.0,2,1,673000
1920.0,3277.0,1810.0,0,0,3,10,4,2.5,1,2.0,1,0,810000
1490.0,2094.0,1490.0,0,0,4,8,4,2.75,3,1.0,1,0,785000
2450.0,4674.0,2300.0,0,0,3,7,4,3.0,3,1.0,1,0,338000
1440.0,9131.0,2140.0,0,0,3,7,3,2.25,1,2.0,1,0,280000
3470.0,11398.0,3180.0,0,0,5,7,4,2.25,4,1.0,1,1,315000
3130.0,9003.0,2860.0,0,0,5,7,4,2.25,4,1.0,1,1,530000
1270.0,3090.0,1610.0,0,0,3,9,5,3.0,1,2.0,2,0,380000
1540.0,11760.0,2460.0,0,0,3,7,3,2.25,1,2.0,1,0,297000
1670.0,4910.0,2077.0,0,0,3,10,4,2.5,1,2.0,2,0,730000
2070.0,7519.0,1890.0,0,0,3,7,3,1.75,3,1.0,1,1,450000
1070.0,5406.0,2400.0,0,0,3,7,3,3.0,3,1.0,2,0,275000
940.0,8050.0,1150.0,0,0,3,7,4,2.0,1,2.0,1,1,595000
1920.0,9760.0,1920.0,0,0,3,7,3,1.5,1,1.5,1,1,435000
2610.0,7704.0,3630.0,0,0,1,6,2,1.5,1,1.0,1,0,270000
1260.0,5460.0,1510.0,0,0,3,10,3,3.0,4,2.0,1,0,950000
1300.0,7221.0,1930.0,0,0,3,7,4,2.25,1,2.0,2,0,389000
1440.0,9450.0,2580.0,0,0,3,8,4,2.25,3,1.0,1,0,560000
3260.0,13838.0,2610.0,0,2,3,11,5,3.5,4,2.0,2,0,1350000
1220.0,10007.0,1630.0,0,0,4,8,4,2.25,1,2.0,1,0,799000
1400.0,10209.0,1230.0,0,0,4,7,3,2.0,1,1.0,1,0,365500
1710.0,16117.0,2120.0,0,0,3,7,3,2.0,2,1.0,1,0,252350
1870.0,10005.0,1900.0,0,0,3,8,4,2.5,1,2.0,1,1,403950
2830.0,5788.0,2500.0,0,0,3,7,4,1.5,3,1.0,1,1,385000
2260.0,3710.0,2350.0,0,0,3,7,4,1.0,1,1.5,1,1,345000
1770.0,9600.0,2460.0,0,0,4,9,3,2.75,1,2.0,1,0,490000
1240.0,8223.0,1490.0,0,0,3,8,3,2.5,1,2.0,2,0,330000
3450.0,8567.0,3220.0,0,0,3,8,4,2.75,1,2.0,1,0,927000
2570.0,8049.0,2400.0,0,1,4,10,4,2.5,1,2.0,1,0,1120000
1510.0,3777.0,1570.0,0,0,5,7,2,1.0,1,1.0,1,0,330000
2390.0,11250.0,2480.0,0,0,4,7,5,2.25,4,1.0,1,0,530000
980.0,7000.0,1220.0,0,0,1,8,4,2.0,1,1.0,1,0,365000
430.0,7500.0,1200.0,0,0,3,7,3,2.5,3,1.5,1,1,378750
1480.0,6360.0,1480.0,0,0,4,7,4,1.75,1,1.5,1,0,269900
1850.0,7329.0,2100.0,0,0,3,8,3,3.5,2,2.0,2,1,557000
1920.0,14833.0,1770.0,0,0,4,7,4,1.75,4,1.0,1,0,360000
1810.0,6200.0,1810.0,0,0,4,7,2,1.0,1,1.0,1,1,352000
1610.0,12950.0,1310.0,0,0,3,8,3,2.5,1,2.0,1,0,437000
3130.0,8400.0,2820.0,0,0,3,7,4,2.5,1,2.0,1,0,322500
3390.0,7111.0,3390.0,0,0,3,9,3,3.25,2,2.0,2,1,650000
1890.0,3000.0,1580.0,0,0,3,8,3,2.0,1,3.0,2,1,450000
1080.0,4173.0,1610.0,0,0,3,7,3,2.0,1,1.0,2,0,278500
850.0,5400.0,1770.0,0,0,3,8,4,2.5,1,2.0,2,0,364950
630.0,6550.0,1420.0,0,4,4,10,4,3.5,1,1.0,1,0,840000
1780.0,10988.0,2920.0,0,0,3,7,3,2.5,1,2.0,1,0,268000
850.0,9000.0,1620.0,0,0,3,5,2,1.0,1,1.0,2,0,517534
1950.0,7691.0,2350.0,0,0,4,8,3,2.5,1,2.0,1,0,632925
2990.0,11553.0,2230.0,0,0,3,9,3,2.5,1,2.0,2,0,577500
900.0,6012.0,1730.0,0,2,3,7,4,1.5,1,1.5,1,1,339000
1460.0,8250.0,2060.0,0,0,4,7,3,1.75,4,1.0,1,0,570000
890.0,5000.0,1860.0,0,0,3,7,4,1.75,2,1.0,1,0,563500
2810.0,7302.0,2820.0,0,0,5,7,4,2.25,3,1.0,1,1,423000
3400.0,11081.0,3080.0,0,0,3,8,3,2.25,1,2.0,3,0,355000
960.0,7350.0,1560.0,0,0,3,12,5,4.25,1,2.0,2,0,1550000
1680.0,4921.0,1680.0,0,0,3,7,2,1.0,1,1.0,1,1,482000
1300.0,10794.0,1300.0,0,0,5,7,3,1.75,1,1.0,1,0,625000
2380.0,10392.0,1910.0,0,0,3,8,3,2.5,1,2.0,1,0,538000
1070.0,6600.0,1660.0,0,0,4,8,3,2.5,1,2.0,1,0,380000
870.0,1350.0,1240.0,0,0,3,7,2,1.0,1,1.0,1,1,375000
1710.0,4420.0,1440.0,0,0,5,7,3,2.5,3,1.0,2,0,245000
1610.0,12410.0,2424.0,0,0,4,7,5,1.75,1,1.0,1,1,310000
1190.0,4025.0,1590.0,0,0,4,8,3,2.0,3,1.0,1,0,1300000
2120.0,4816.0,2530.0,0,0,3,7,4,2.0,2,1.0,1,0,397000
3180.0,5335.0,3030.0,0,0,3,8,3,2.5,1,2.0,2,0,365000
860.0,3825.0,1460.0,0,0,3,9,4,3.0,1,2.0,1,0,328500
1930.0,12825.0,2200.0,0,0,3,11,4,3.0,1,2.0,1,0,988000
2770.0,10000.0,2720.0,0,0,5,8,4,2.5,3,1.5,1,1,1000000
1670.0,10200.0,1930.0,0,0,3,7,3,2.5,1,2.0,2,0,237000
1330.0,11682.0,1450.0,0,0,3,8,4,2.5,1,2.0,2,0,525000
1210.0,3333.0,1640.0,0,0,3,9,4,2.5,2,1.0,1,0,749000
1030.0,5100.0,1690.0,0,0,3,10,5,2.5,4,2.0,1,0,722500
820.0,5538.0,1420.0,0,0,3,10,3,2.5,1,2.0,1,0,843000
1580.0,8750.0,1980.0,0,0,3,8,2,2.0,1,3.0,2,1,438000
2600.0,7787.0,2830.0,0,2,3,8,3,1.75,3,1.0,1,1,578000
1330.0,660.0,1220.0,0,0,5,7,3,1.5,1,1.0,1,0,227950
950.0,5000.0,1770.0,0,0,3,7,3,2.25,1,2.0,1,0,196000
1100.0,7680.0,1460.0,0,0,3,8,2,1.0,2,1.0,1,1,641000
1580.0,11811.0,1860.0,0,0,4,6,3,1.5,1,1.0,1,0,350000
2400.0,8615.0,2080.0,0,0,4,7,3,1.0,1,1.0,1,0,205000
3390.0,9323.0,2950.0,0,0,3,7,3,1.75,1,1.0,1,0,400000
1190.0,7560.0,1190.0,0,0,3,10,3,2.5,3,1.0,2,0,1030000
630.0,6840.0,1470.0,0,0,3,7,3,2.0,1,1.0,1,0,505000
1520.0,4011.0,2290.0,0,0,3,7,5,2.5,4,1.0,1,0,475000
1690.0,9040.0,1690.0,0,0,5,8,3,2.25,4,1.0,1,0,520000
940.0,5000.0,940.0,0,2,3,10,3,4.5,3,2.0,1,0,1450000
1240.0,9121.0,1380.0,0,0,3,7,3,1.75,1,1.0,1,0,333500
3040.0,6587.0,2740.0,0,0,4,6,3,1.0,1,1.0,1,0,232000
1590.0,7085.0,1320.0,0,0,4,8,3,2.75,3,1.0,1,0,691100
1320.0,7848.0,1680.0,0,0,4,8,3,1.75,1,1.0,1,0,811000
1360.0,1898.0,1360.0,0,0,3,9,3,2.5,1,2.0,2,0,551000
1010.0,9660.0,1400.0,0,0,3,8,3,2.5,1,2.0,1,0,496500
1040.0,7405.0,1580.0,1,3,4,9,3,3.0,2,2.0,1,0,705000
1610.0,7529.0,1780.0,0,2,5,9,4,2.5,4,1.0,1,0,578000
1570.0,8190.0,1870.0,0,0,5,7,3,1.75,1,1.0,1,0,255000
1010.0,4000.0,1920.0,0,0,3,10,4,3.5,1,2.0,2,0,1050000
1360.0,6987.0,1360.0,0,0,4,8,3,2.25,1,2.0,1,0,348000
1970.0,5109.0,2230.0,0,0,3,7,3,2.0,1,2.0,1,0,230000
1560.0,4350.0,1560.0,0,0,3,9,4,2.25,1,2.0,1,0,359500
2270.0,9880.0,2120.0,0,0,3,6,3,1.0,1,1.0,1,1,330000
2120.0,13492.0,2480.0,0,0,2,4,1,0.75,1,1.0,1,0,80000
2120.0,14479.0,2120.0,0,0,3,7,3,1.75,1,1.0,1,1,465000
2380.0,9770.0,2560.0,0,0,3,8,4,2.5,1,2.0,2,0,325000
720.0,928.0,1070.0,0,0,4,7,3,2.0,2,1.0,1,1,340500
1560.0,9588.0,1870.0,0,0,3,8,3,2.5,1,2.0,1,0,342500
1320.0,6490.0,1190.0,0,0,3,6,2,2.0,1,2.0,1,1,290900
1140.0,8535.0,2180.0,0,0,3,10,3,4.25,1,2.0,2,0,868700
3580.0,7680.0,3080.0,0,1,3,9,4,2.75,3,2.0,1,1,1200000
1790.0,10125.0,1520.0,0,0,3,11,4,3.25,4,2.0,2,0,1150000
750.0,8750.0,1340.0,0,0,3,9,4,2.75,1,2.0,2,0,859900
1300.0,8692.0,1570.0,0,0,3,7,4,2.25,1,2.0,2,0,520000
1400.0,7314.0,1310.0,0,2,3,9,3,2.5,3,2.0,2,1,460000
2750.0,9563.0,2040.0,0,0,3,7,3,1.5,2,1.0,1,1,438924
2050.0,8103.0,2050.0,0,0,3,5,2,1.0,1,1.0,1,1,315000
2870.0,7995.0,1630.0,0,2,3,8,4,2.75,4,1.0,1,0,590000
1370.0,8944.0,1870.0,0,0,3,7,4,1.75,3,1.0,1,0,378500
1840.0,4697.0,1600.0,0,0,4,9,3,2.5,1,2.0,1,0,328500
1180.0,5350.0,1490.0,0,0,4,8,3,3.0,1,2.0,1,0,849950
1530.0,4000.0,2040.0,0,2,3,7,3,1.5,2,1.0,1,1,525000
1180.0,3400.0,1440.0,0,0,3,9,4,3.25,1,2.5,1,0,1390000
1830.0,5998.0,1830.0,0,0,4,8,4,2.5,3,1.0,1,0,295000
3200.0,7944.0,3480.0,0,0,3,11,6,3.5,4,2.0,2,0,1070000
1760.0,5445.0,1080.0,0,0,3,6,2,2.0,1,1.0,1,1,207950
2550.0,3840.0,1590.0,0,0,3,9,4,2.75,1,2.0,2,0,699900
1040.0,9081.0,1330.0,0,1,4,8,5,2.5,1,2.0,1,0,1280000
1805.0,3402.0,2095.0,0,0,4,7,4,1.5,3,1.0,1,0,452000
2320.0,5471.0,2450.0,0,1,4,7,3,2.0,1,1.0,1,0,370000
1384.0,8470.0,1000.0,0,0,5,7,3,1.75,1,1.0,1,0,232000
2720.0,7320.0,3180.0,0,0,4,7,5,2.5,2,2.0,1,0,669950
1820.0,8976.0,1380.0,0,0,3,7,3,2.0,2,1.0,1,0,397500
1530.0,4920.0,2130.0,0,0,3,8,2,2.5,2,2.0,2,1,490000
2060.0,8155.0,2060.0,0,0,3,9,4,2.0,2,2.0,1,1,725000
1080.0,7260.0,1500.0,0,2,4,7,3,2.75,4,1.0,1,0,299000
1510.0,15744.0,1470.0,0,0,4,7,2,1.5,2,1.5,1,1,625000
1960.0,5120.0,2160.0,0,0,3,7,3,2.5,1,2.0,2,0,437500
3180.0,12835.0,3030.0,0,0,3,9,4,2.5,1,2.0,2,0,650000
2110.0,14000.0,2470.0,0,0,3,7,2,1.0,3,1.0,1,1,475000
1330.0,3900.0,1910.0,0,0,4,8,3,2.0,1,1.0,1,0,342000
1610.0,3049.0,1610.0,0,0,3,10,4,2.5,1,2.0,2,0,1200000
1780.0,3802.0,2020.0,0,0,4,7,3,1.5,1,1.0,1,0,280000
1840.0,8505.0,1830.0,0,0,3,7,2,1.75,1,1.0,1,1,240000
990.0,12012.0,1220.0,0,0,4,7,3,1.0,1,1.5,1,1,529000
1400.0,2385.0,1540.0,0,0,4,7,3,1.0,2,1.0,1,1,442000
3370.0,9691.0,3330.0,0,0,4,7,2,1.0,3,1.0,1,1,615000
3590.0,7995.0,2860.0,0,0,3,10,4,3.75,1,2.0,2,0,1490000
3200.0,15263.0,3070.0,0,0,4,8,4,1.75,3,1.0,1,0,585000
1670.0,6254.0,2170.0,0,0,3,8,4,2.5,1,2.0,2,0,480000
1430.0,10816.0,1560.0,0,0,4,9,5,3.5,1,2.0,1,0,1100000
1440.0,7210.0,1440.0,0,0,3,7,4,1.0,1,1.5,1,1,290000
1450.0,4490.0,1560.0,0,0,5,7,3,1.75,3,1.0,1,1,615000
2100.0,9000.0,2050.0,0,0,4,7,2,1.0,1,1.0,1,1,300000
1110.0,1800.0,1290.0,0,0,3,6,3,1.0,2,1.5,1,0,308000
940.0,6930.0,1150.0,0,0,3,9,3,2.5,1,2.0,2,0,750000
1300.0,7586.0,1660.0,0,0,5,9,4,2.25,4,2.5,1,1,2250000
1100.0,1415.0,1200.0,0,0,3,10,4,3.25,1,2.0,2,0,890000
1230.0,4050.0,1780.0,0,0,5,6,3,1.0,1,1.0,1,0,288000
1930.0,5085.0,2190.0,0,0,3,6,2,1.0,1,1.0,1,1,190000
2540.0,6344.0,2600.0,0,0,3,8,5,3.0,4,1.0,2,1,515000
1280.0,7777.0,1500.0,0,0,4,5,4,1.5,1,1.0,1,0,235000
1280.0,7515.0,1810.0,0,0,3,6,2,1.0,1,1.0,1,1,275000
1490.0,10125.0,1290.0,0,0,4,7,2,2.0,1,1.0,1,0,727500
1880.0,5411.0,2040.0,0,0,3,7,4,2.5,1,2.0,2,0,650000
1250.0,9650.0,1390.0,0,3,3,11,6,5.0,1,2.0,2,0,1600000
1440.0,7245.0,1700.0,0,0,3,6,4,1.0,1,1.5,1,1,365000
1920.0,7536.0,1930.0,0,0,3,9,3,1.75,1,1.0,1,0,662000
1330.0,5750.0,1920.0,0,0,3,7,3,2.5,2,1.0,1,0,270500
1210.0,10588.0,1408.0,0,0,3,7,2,1.5,1,2.0,1,0,200000
940.0,5000.0,1530.0,0,0,3,10,4,3.25,1,2.0,1,0,970000
990.0,6860.0,1440.0,0,0,4,7,3,1.5,1,1.0,1,1,160000
820.0,6600.0,1200.0,0,0,4,6,3,1.0,1,1.0,1,0,204000
1660.0,1784.0,1660.0,0,0,4,7,3,2.25,1,2.0,1,0,358000
1330.0,9375.0,2760.0,0,0,3,7,4,1.75,1,1.0,1,0,452000
990.0,4000.0,1920.0,0,0,4,7,2,2.0,3,1.0,1,1,595000
960.0,8610.0,1080.0,0,0,3,7,3,2.0,1,1.0,1,0,249000
960.0,6000.0,1620.0,0,0,3,8,4,2.5,1,2.0,2,0,346900
1600.0,7700.0,1680.0,1,4,4,12,3,2.5,1,2.0,1,1,2130000
2130.0,11782.0,2390.0,0,0,3,7,4,2.5,1,2.0,2,0,280000
770.0,4080.0,1760.0,0,0,4,8,4,1.75,2,1.0,1,0,318888
1070.0,7990.0,1200.0,0,0,3,8,3,2.25,1,1.0,1,0,530000
1200.0,8316.0,1200.0,0,0,4,8,3,2.25,1,2.0,1,0,375000
1360.0,8912.0,1220.0,0,0,3,11,4,2.5,1,2.0,1,0,910000
2050.0,11590.0,2180.0,0,0,4,10,4,2.5,1,2.0,1,0,782000
2000.0,5750.0,1820.0,0,0,3,9,2,2.0,2,2.0,2,1,259950
800.0,5500.0,950.0,0,0,4,7,4,2.75,3,1.0,1,0,315000
1340.0,7802.0,1540.0,0,0,4,6,2,1.0,1,1.0,1,1,215000
1980.0,7920.0,2620.0,0,2,4,7,3,1.75,4,1.0,1,0,705000
1530.0,1352.0,1510.0,0,3,5,10,3,3.0,3,2.0,1,1,1450000
2360.0,4744.0,2360.0,0,0,3,7,3,1.75,1,2.0,1,1,451000
1150.0,8125.0,1760.0,0,0,4,6,2,1.0,1,1.0,1,0,261000
1680.0,5100.0,1680.0,0,0,5,7,3,1.5,1,1.0,1,0,396000
870.0,2750.0,1580.0,0,3,3,9,4,2.5,1,2.0,2,0,725000
870.0,10608.0,1250.0,0,1,3,11,7,3.5,4,2.0,1,0,1950000
1260.0,7649.0,1170.0,0,0,3,7,4,1.0,1,1.5,1,1,238000
1000.0,8640.0,1300.0,0,0,4,8,6,1.75,1,2.0,1,0,750000
1120.0,6900.0,2000.0,0,0,3,7,4,2.5,1,2.0,2,0,331500
1380.0,6500.0,1940.0,0,0,3,7,4,3.0,3,1.0,1,0,460000
1470.0,4400.0,1490.0,0,0,4,8,4,2.25,1,1.0,1,0,404950
3180.0,9812.0,3000.0,0,0,3,9,3,2.5,1,2.0,3,1,880000
990.0,6000.0,1250.0,0,0,3,10,4,2.5,1,2.0,2,0,863000
1970.0,3380.0,2180.0,0,0,3,7,3,1.75,3,1.0,1,0,638700
1250.0,9185.0,1750.0,0,0,3,7,3,2.5,1,2.0,2,0,435000
1140.0,15625.0,1150.0,0,0,4,6,3,1.0,1,1.5,1,1,260000
1550.0,11400.0,2090.0,0,0,5,7,5,2.75,3,1.5,1,1,671500
1640.0,6000.0,1880.0,0,0,3,8,3,1.0,1,1.5,1,1,610000
1255.0,1232.0,1307.0,0,0,4,6,2,0.75,2,1.0,1,0,405000
1290.0,11632.0,1390.0,0,0,3,7,4,2.5,1,2.0,2,0,338900
1300.0,7369.0,1890.0,0,0,3,10,4,4.0,1,2.0,2,0,720000
1220.0,1422.0,1220.0,0,0,4,7,5,3.0,3,1.5,1,1,442000
2630.0,4000.0,1640.0,0,0,5,8,5,2.75,1,1.5,1,1,650000
1950.0,12667.0,1940.0,0,0,3,7,3,1.75,2,1.0,1,0,263500
2360.0,4000.0,2220.0,0,0,4,7,2,1.0,1,1.0,1,0,300000
860.0,5600.0,1880.0,0,0,3,7,3,2.5,1,2.0,2,0,266000
850.0,6380.0,1380.0,0,2,3,9,4,4.0,4,2.5,2,0,930000
1630.0,11211.0,2390.0,0,0,3,8,4,2.5,1,2.0,2,0,530000
1800.0,4620.0,2180.0,0,0,4,6,3,1.0,1,1.0,1,0,180000
1350.0,9579.0,2230.0,0,0,3,9,3,2.5,1,2.0,2,0,619000
1010.0,7000.0,1150.0,0,0,4,7,3,1.5,1,1.0,1,0,264000
1120.0,8056.0,1690.0,0,4,4,7,2,2.25,3,1.5,1,1,730000
1200.0,5300.0,1850.0,0,0,3,7,4,2.25,1,2.0,1,0,439000
970.0,7187.0,1440.0,0,0,4,7,4,1.75,2,1.0,1,0,268500
3190.0,7323.0,3250.0,0,0,3,7,3,1.75,1,1.0,1,0,330000
1750.0,5775.0,1620.0,0,0,3,8,3,2.5,2,1.5,1,1,640000
1420.0,5413.0,1110.0,0,0,4,11,3,2.5,1,2.0,1,0,900000
2990.0,6768.0,2870.0,0,0,4,8,3,2.25,1,2.0,1,0,370000
2680.0,8231.0,2430.0,0,0,5,8,3,2.0,3,1.5,1,1,685000
2730.0,6216.0,2730.0,0,0,3,7,3,1.5,3,1.0,1,0,505000
1220.0,8322.0,1490.0,0,0,4,7,3,1.75,1,1.0,1,0,265000
1500.0,13950.0,1820.0,0,0,3,8,3,2.5,1,2.0,2,0,290000
1430.0,11964.0,2140.0,0,0,3,7,4,2.5,1,2.0,2,0,296000
2470.0,7986.0,2330.0,0,0,3,7,4,2.5,1,2.0,2,1,360000
670.0,4343.0,1210.0,0,0,3,7,3,1.75,2,1.0,2,1,240500
1410.0,6222.0,1670.0,0,0,3,8,2,2.5,1,2.0,2,1,372500
1100.0,10369.0,2400.0,0,2,3,9,3,2.5,1,2.0,2,0,595000
920.0,13475.0,1350.0,0,0,3,9,4,3.0,1,2.0,2,0,515000
2240.0,11550.0,2300.0,0,0,4,9,4,2.25,1,2.0,1,0,1220000
1380.0,5000.0,1500.0,0,0,3,8,2,1.75,1,1.0,2,0,507000
820.0,5304.0,1170.0,0,0,3,9,4,2.0,1,1.0,1,0,399950
1730.0,12010.0,2180.0,0,0,3,7,3,1.75,1,2.0,1,0,185000
1100.0,2048.0,1630.0,0,0,3,7,3,1.75,1,1.0,1,0,460000
880.0,10000.0,1410.0,0,0,3,7,3,2.25,1,2.0,1,0,435500
1060.0,4416.0,2240.0,0,0,5,8,4,2.75,4,1.0,1,1,469000
1530.0,7490.0,1530.0,0,0,3,8,2,3.0,2,2.0,2,1,531000
1460.0,10800.0,2910.0,0,0,3,7,2,1.0,1,1.0,1,1,443500
1490.0,9100.0,1350.0,0,0,3,7,3,2.0,2,1.0,1,0,223000
2340.0,6818.0,1970.0,0,0,3,8,4,3.5,3,2.0,2,0,590000
1450.0,12125.0,1210.0,0,0,3,7,2,2.5,1,3.0,2,1,340000
2210.0,8799.0,2440.0,0,0,4,8,3,2.0,3,1.0,1,1,650000
1130.0,7379.0,1540.0,0,0,4,8,3,2.5,1,2.0,1,0,533600
1100.0,9823.0,1420.0,0,0,3,9,3,2.75,1,2.0,2,0,695000
1010.0,8960.0,1770.0,0,0,4,7,3,1.75,1,1.5,1,0,242000
1010.0,8108.0,1300.0,0,0,3,7,3,2.25,3,1.0,1,1,425000
2660.0,8242.0,1120.0,0,0,3,7,3,2.25,1,2.0,1,0,525000
2660.0,8242.0,1120.0,0,0,3,8,3,2.5,1,2.0,1,0,485000
1300.0,9656.0,1430.0,0,0,3,7,3,1.0,1,1.0,1,0,175000
1670.0,6924.0,2390.0,0,0,3,8,3,2.0,1,1.0,1,0,210000
960.0,4080.0,1300.0,0,0,3,7,3,2.5,1,2.0,1,0,260000
1770.0,2708.0,2510.0,0,0,3,7,3,2.5,3,1.0,1,1,577000
1550.0,8000.0,1700.0,0,0,4,7,3,1.5,1,1.0,1,0,200000
1130.0,8856.0,1720.0,0,0,4,7,2,1.75,3,1.0,1,1,605000
1440.0,3547.0,1320.0,0,0,4,6,3,1.0,1,1.0,1,1,325000
1050.0,5900.0,1280.0,0,0,4,6,3,1.0,2,1.0,1,1,289500
1130.0,7500.0,1590.0,0,0,3,9,3,2.5,1,3.0,3,1,559950
1370.0,9796.0,2460.0,0,1,4,8,3,1.75,3,1.0,1,1,1040000
1540.0,11439.0,1560.0,0,0,3,7,3,2.25,2,1.0,1,1,543500
2090.0,6348.0,2280.0,0,0,4,9,4,2.25,1,2.0,1,0,480000
2156.0,3539.0,1708.0,0,0,5,6,3,1.0,1,1.0,1,0,218000
2070.0,7700.0,2390.0,0,0,4,7,2,1.75,2,1.0,1,1,565000
1270.0,6816.0,1500.0,0,0,5,7,3,1.75,2,1.0,1,0,426700
1260.0,8048.0,2360.0,0,3,3,8,3,2.5,3,1.0,1,0,650000
2290.0,6435.0,3090.0,0,0,3,7,2,1.0,2,1.0,1,1,542000
1400.0,8547.0,2020.0,0,0,3,7,3,1.75,1,1.0,1,0,415000
2210.0,16907.0,2210.0,0,0,4,6,3,1.0,1,1.0,1,0,214000
1020.0,5441.0,1170.0,0,0,5,7,3,1.5,1,2.0,1,1,245000
1160.0,9650.0,1160.0,0,0,3,8,3,2.0,1,1.0,1,0,314500
900.0,4000.0,950.0,0,0,5,9,3,1.5,4,2.0,1,1,1120000
2940.0,6600.0,2510.0,0,0,3,7,2,2.0,3,1.0,1,1,378000
1300.0,5400.0,2180.0,0,0,3,7,4,2.5,3,1.0,1,0,305000
2170.0,4395.0,2010.0,0,0,4,8,5,2.75,4,1.0,1,0,595000
1250.0,6240.0,2210.0,0,1,3,9,3,2.5,2,3.0,3,1,729500
1070.0,6630.0,1450.0,0,0,3,7,3,2.5,1,2.0,2,0,430000
800.0,6908.0,1150.0,0,0,3,7,3,1.75,3,1.0,1,0,240000
1140.0,7500.0,2510.0,0,0,3,7,3,1.75,1,1.5,1,1,545000
1230.0,5520.0,1370.0,0,0,3,7,3,1.75,2,1.0,1,1,530000
2380.0,6600.0,1870.0,0,0,3,6,1,1.0,1,1.0,1,1,157000
770.0,3600.0,1390.0,0,0,3,6,4,1.0,1,1.5,1,1,425000
1070.0,14960.0,2140.0,0,0,3,6,3,1.0,1,1.0,1,1,220000
2030.0,9688.0,3270.0,0,0,4,8,4,1.75,2,1.0,1,0,521000
2910.0,4500.0,3220.0,0,2,3,7,3,1.0,3,1.0,1,1,325000
2400.0,10077.0,2580.0,0,0,4,7,3,2.0,3,1.5,1,1,597500
2830.0,4000.0,1480.0,0,0,3,7,3,2.5,1,2.0,2,0,337000
1050.0,1316.0,1210.0,0,2,3,10,3,2.5,1,2.0,1,0,1000000
2730.0,4924.0,2230.0,1,4,4,8,3,2.5,4,1.0,1,0,3070000
1610.0,7939.0,1920.0,0,0,3,6,3,1.0,1,1.0,1,1,495000
1290.0,9864.0,2360.0,0,0,3,8,4,3.5,3,2.0,2,0,748000
1100.0,7799.0,1400.0,0,0,4,7,3,1.5,1,1.0,1,0,888000
1470.0,6099.0,2180.0,0,0,3,7,3,1.75,1,1.0,1,0,269900
2360.0,13125.0,2970.0,0,0,3,7,4,2.5,3,1.0,1,0,496500
