sqft_above,sqft_lot15,sqft_living15,id,waterfront,view,condition,grade,bedrooms,sqft_basement_cat,floors,yr_built_cat,zip,id,price
2240,7955,1590,2946001550,0,0,4,7,6,1,2.0,1,1,2946001550,279000
1810,10450,1910,8078490390,0,2,3,8,3,1,1.0,1,0,8078490390,295000
1070,5000,1710,9550201550,0,0,3,7,2,1,1.0,1,1,9550201550,640000
2490,9525,2770,191100045,0,0,5,9,4,1,2.0,1,0,191100045,940000
1960,5894,1800,5009600070,0,0,3,7,4,1,2.0,2,0,5009600070,260000
1860,11045,2580,200350070,0,0,3,9,3,4,1.0,2,0,200350070,559900
1510,3750,1820,2877103726,0,0,5,7,4,1,1.5,1,1,2877103726,791500
1420,8000,1740,405100295,0,0,3,7,3,1,1.0,1,1,405100295,265000
1740,78408,880,4268200055,0,0,3,7,3,1,1.0,1,1,4268200055,245000
2560,14764,2560,3126069068,0,0,4,7,4,1,2.0,1,0,3126069068,485000
2420,8066,3470,1115300070,0,0,3,9,4,3,2.0,2,0,1115300070,684000
1300,8691,1580,6414100671,0,0,3,8,3,4,1.0,1,1,6414100671,425000
1275,20000,1660,7004200060,0,0,4,6,4,1,1.0,1,0,7004200060,309600
2580,5823,2380,7852110140,0,0,3,8,4,1,2.0,2,0,7852110140,552250
1000,7138,1020,3969300030,0,0,3,6,4,1,1.0,1,1,3969300030,165000
1000,7138,1020,3969300030,0,0,3,6,4,1,1.0,1,1,3969300030,239900
1070,32156,1360,4048400070,0,0,4,6,2,1,1.0,1,0,4048400070,320000
1390,12080,1720,808000070,0,0,4,7,3,1,1.0,1,0,808000070,206600
1250,8646,2040,7374200030,0,0,3,7,4,4,1.0,1,1,7374200030,387000
560,19207,1300,7325600160,0,0,3,4,1,1,1.0,1,0,7325600160,299000
2270,10180,2610,2757000030,0,0,3,9,4,1,2.0,1,0,2757000030,855000
1300,14400,1940,616000140,0,0,4,7,3,3,1.0,1,1,616000140,315000
790,3120,1930,3363900111,0,2,5,7,2,2,1.0,1,1,3363900111,437500
1050,22654,1640,9262800171,0,0,4,7,4,3,1.0,1,0,9262800171,252000
1100,5766,1600,6607000126,0,0,5,7,4,4,1.0,1,1,6607000126,375000
1910,5091,2010,5416510830,0,0,3,7,4,1,2.0,2,0,5416510830,300000
1750,10530,1750,2201500030,0,0,4,7,4,1,1.5,1,0,2201500030,420000
1330,17689,1340,325059171,0,0,3,7,3,1,1.0,1,0,325059171,900000
1980,5750,1520,952003285,0,2,3,9,3,2,2.0,2,1,952003285,679900
1640,28399,1580,3211290370,0,0,3,7,3,1,2.0,1,0,3211290370,463000
2760,11340,2470,1072010350,0,0,4,9,5,1,2.0,1,0,1072010350,380000
1820,8168,1820,8856950070,0,0,3,7,4,1,2.0,1,0,8856950070,329500
1340,9363,2040,925059078,0,0,3,8,3,3,1.0,3,0,925059078,604950
1640,8800,2920,7855801090,0,2,4,8,5,4,1.0,1,0,7855801090,795000
1840,44049,1380,723099065,0,0,3,7,3,1,2.0,1,0,723099065,465000
2990,17449,2140,6116500075,0,0,3,9,4,1,2.0,2,1,6116500075,673000
3520,21455,3400,1118500030,0,0,3,10,4,1,2.0,1,0,1118500030,810000
1910,24361,2770,424069250,0,0,4,8,4,3,1.0,1,0,424069250,785000
1370,7650,1810,3291800710,0,0,3,7,4,3,1.0,1,0,3291800710,338000
1430,7220,1430,6838700060,0,0,3,7,3,1,2.0,1,0,6838700060,280000
1100,6929,1810,2231500030,0,0,5,7,4,4,1.0,1,1,2231500030,315000
1100,6929,1810,2231500030,0,0,5,7,4,4,1.0,1,1,2231500030,530000
3450,9721,2860,7683900200,0,0,3,9,5,1,2.0,2,0,7683900200,380000
1450,7625,1650,8155830060,0,0,3,7,3,1,2.0,1,0,8155830060,297000
3230,7447,3480,98020310,0,0,3,10,4,1,2.0,2,0,98020310,730000
1110,12600,1770,9423400140,0,0,3,7,3,3,1.0,1,1,9423400140,450000
1060,7500,1680,1545804860,0,0,3,7,3,3,1.0,2,0,1545804860,275000
2020,3120,1910,2883200160,0,0,3,7,4,1,2.0,1,1,2883200160,595000
1300,2577,1590,7132300695,0,0,3,7,3,1,1.5,1,1,7132300695,435000
1380,19868,3130,1726059053,0,0,1,6,2,1,1.0,1,0,1726059053,270000
3030,14142,3360,624111000,0,0,3,10,3,4,2.0,1,0,624111000,950000
2130,6930,2300,808300310,0,0,3,7,4,1,2.0,2,0,808300310,389000
1580,8050,2420,8563040160,0,0,3,8,4,3,1.0,1,0,8563040160,560000
3480,19009,4050,713500030,0,2,3,11,5,4,2.0,2,0,713500030,1350000
2510,9691,2450,8651600160,0,0,4,8,4,1,2.0,1,0,8651600160,799000
1410,9600,1410,9517200030,0,0,4,7,3,1,1.0,1,0,9517200030,365500
1160,7350,1710,2460700700,0,0,3,7,3,2,1.0,1,0,2460700700,252350
2120,12000,1880,1223039290,0,0,3,8,4,1,2.0,1,1,1223039290,403950
1380,10020,1610,2890100060,0,0,3,7,4,3,1.0,1,1,2890100060,385000
1550,7620,1450,7972600860,0,0,3,7,4,1,1.5,1,1,7972600860,345000
1980,2856,1950,8857320070,0,0,4,9,3,1,2.0,1,0,8857320070,490000
1600,27743,1790,4047200695,0,0,3,8,3,1,2.0,2,0,4047200695,330000
3300,12239,3180,1653500070,0,0,3,8,4,1,2.0,1,0,1653500070,927000
3840,16553,3600,1923000030,0,1,4,10,4,1,2.0,1,0,1923000030,1120000
1220,9600,2000,3649100320,0,0,5,7,2,1,1.0,1,0,3649100320,330000
1500,8800,2110,7375300160,0,0,4,7,5,4,1.0,1,0,7375300160,530000
1940,10071,2000,5175800060,0,0,1,8,4,1,1.0,1,0,5175800060,365000
1260,3500,1060,1604601375,0,0,3,7,3,3,1.5,1,1,1604601375,378750
1530,8750,1390,2473251090,0,0,4,7,4,1,1.5,1,0,2473251090,269900
1290,1543,1630,9126100861,0,0,3,8,3,2,2.0,2,1,9126100861,557000
2150,16963,1880,3420069065,0,0,4,7,4,4,1.0,1,0,3420069065,360000
940,4500,1560,6021501685,0,0,4,7,2,1,1.0,1,1,6021501685,352000
1750,22357,2430,1151100070,0,0,3,8,3,1,2.0,1,0,1151100070,437000
1820,7107,1820,8856950240,0,0,3,7,4,1,2.0,1,0,8856950240,322500
1330,1352,1510,9385200055,0,0,3,9,3,2,2.0,2,1,9385200055,650000
1290,3235,1290,7821200390,0,0,3,8,3,1,3.0,2,1,7821200390,450000
1570,5250,1570,8078520310,0,0,3,7,3,1,1.0,2,0,8078520310,278500
1930,6996,2090,1565950030,0,0,3,8,4,1,2.0,2,0,1565950030,364950
2840,36852,3180,1560930070,0,4,4,10,4,1,1.0,1,0,1560930070,840000
1550,8134,1550,6700400140,0,0,3,7,3,1,2.0,1,0,6700400140,268000
833,143947,1380,2422029094,0,0,3,5,2,1,1.0,2,0,2422029094,517534
2990,36497,2990,1774220160,0,0,4,8,3,1,2.0,1,0,1774220160,632925
2000,8118,2450,1525200060,0,0,3,9,3,1,2.0,2,0,1525200060,577500
2390,6867,2850,1678400105,0,2,3,7,4,1,1.5,1,1,1678400105,339000
1530,18295,2520,3426059070,0,0,4,7,3,4,1.0,1,0,3426059070,570000
1610,174240,2690,824079032,0,0,3,7,4,2,1.0,1,0,824079032,563500
1290,8660,1910,2697100140,0,0,5,7,4,3,1.0,1,1,2697100140,423000
1860,5465,2320,8724300030,0,0,3,8,3,1,2.0,3,0,8724300030,355000
6070,211267,4680,8678500060,0,0,3,12,5,1,2.0,2,0,8678500060,1550000
950,4050,1320,625049299,0,0,3,7,2,1,1.0,1,1,625049299,482000
1600,9800,1580,6073200075,0,0,5,7,3,1,1.0,1,0,6073200075,625000
2250,11632,2360,6388900710,0,0,3,8,3,1,2.0,1,0,6388900710,538000
2280,10094,2310,1442860160,0,0,4,8,3,1,2.0,1,0,1442860160,380000
940,5120,1300,7942600310,0,0,3,7,2,1,1.0,1,1,7942600310,375000
1030,8140,1850,1545808560,0,0,5,7,3,3,1.0,2,0,1545808560,245000
2190,39480,1620,936000060,0,0,4,7,5,1,1.0,1,1,936000060,310000
1770,15715,3530,9808650060,0,0,4,8,3,3,1.0,1,0,9808650060,1300000
1200,9660,1460,3754700160,0,0,3,7,4,2,1.0,1,0,3754700160,397000
2200,5082,2310,305500140,0,0,3,8,3,1,2.0,2,0,305500140,365000
2290,8250,2290,5468750060,0,0,3,9,4,1,2.0,1,0,5468750060,328500
4040,21887,3930,2944010240,0,0,3,11,4,1,2.0,1,0,2944010240,988000
1920,3277,1810,3454000060,0,0,5,8,4,3,1.5,1,1,3454000060,1000000
1490,2094,1490,646910160,0,0,3,7,3,1,2.0,2,0,646910160,237000
2450,4674,2300,8564950390,0,0,3,8,4,1,2.0,2,0,8564950390,525000
1440,9131,2140,2268400350,0,0,3,9,4,2,1.0,1,0,2268400350,749000
3470,11398,3180,7504101040,0,0,3,10,5,4,2.0,1,0,7504101040,722500
3130,9003,2860,11500890,0,0,3,10,3,1,2.0,1,0,11500890,843000
1270,3090,1610,9528102772,0,0,3,8,2,1,3.0,2,1,9528102772,438000
1540,11760,2460,284000223,0,2,3,8,3,3,1.0,1,1,284000223,578000
1670,4910,2077,3353401710,0,0,5,7,3,1,1.0,1,0,3353401710,227950
2070,7519,1890,8159610030,0,0,3,7,3,1,2.0,1,0,8159610030,196000
1070,5406,2400,3179100435,0,0,3,8,2,2,1.0,1,1,3179100435,641000
1250,210394,1930,822079033,0,0,4,6,3,1,1.0,1,0,822079033,350000
940,8050,1150,8857600960,0,0,4,7,3,1,1.0,1,0,8857600960,205000
1920,9760,1920,1774000200,0,0,3,7,3,1,1.0,1,0,1774000200,400000
2610,7704,3630,2024069128,0,0,3,10,3,3,1.0,2,0,2024069128,1030000
1260,5460,1510,1049010390,0,0,3,7,3,1,1.0,1,0,1049010390,505000
1300,7221,1930,7905370390,0,0,3,7,5,4,1.0,1,0,7905370390,475000
1440,9450,2580,4140090240,0,0,5,8,3,4,1.0,1,0,4140090240,520000
3260,13838,2610,4055700030,0,2,3,10,3,3,2.0,1,0,4055700030,1450000
1220,10007,1630,3775300030,0,0,3,7,3,1,1.0,1,0,3775300030,333500
1400,10209,1230,2525300030,0,0,4,6,3,1,1.0,1,0,2525300030,232000
1710,16117,2120,1324059104,0,0,4,8,3,3,1.0,1,0,1324059104,691100
1870,10005,1900,2287000030,0,0,4,8,3,1,1.0,1,0,2287000030,811000
2830,5788,2500,7702010030,0,0,3,9,3,1,2.0,2,0,7702010030,551000
2260,3710,2350,1529200340,0,0,3,8,3,1,2.0,1,0,1529200340,496500
1770,75396,2280,2122039094,1,3,4,9,3,2,2.0,1,0,2122039094,705000
1770,9600,2460,1742800030,0,2,5,9,4,4,1.0,1,0,1742800030,578000
1240,8223,1490,1796360350,0,0,5,7,3,1,1.0,1,0,1796360350,255000
3450,8567,3220,6154500070,0,0,3,10,4,1,2.0,2,0,6154500070,1050000
2570,8049,2400,1843100340,0,0,4,8,3,1,2.0,1,0,1843100340,348000
1510,3777,1570,8944290160,0,0,3,7,3,1,2.0,1,0,8944290160,230000
2390,11250,2480,4166600473,0,0,3,9,4,1,2.0,1,0,4166600473,359500
980,7000,1220,7282300125,0,0,3,6,3,1,1.0,1,1,7282300125,330000
430,7500,1200,8658300340,0,0,2,4,1,1,1.0,1,0,8658300340,80000
1480,6360,1480,2419600075,0,0,3,7,3,1,1.0,1,1,2419600075,465000
1850,7329,2100,2621760350,0,0,3,8,4,1,2.0,2,0,2621760350,325000
1920,14833,1770,1723049270,0,0,4,7,3,2,1.0,1,1,1723049270,340500
1810,6200,1810,4123840310,0,0,3,8,3,1,2.0,1,0,4123840310,342500
1610,12950,1310,2172000075,0,0,3,6,2,1,2.0,1,1,2172000075,290900
3840,7709,3230,8651611170,0,0,3,10,3,1,2.0,2,0,8651611170,868700
3130,8400,2820,8820902200,0,1,3,9,4,3,2.0,1,1,8820902200,1200000
3150,11919,4300,8651610890,0,0,3,11,4,4,2.0,2,0,8651610890,1150000
3390,7111,3390,1853080570,0,0,3,9,4,1,2.0,2,0,1853080570,859900
1890,3000,1580,3629920030,0,0,3,7,4,1,2.0,2,0,3629920030,520000
1080,4173,1610,1604602050,0,2,3,9,3,3,2.0,2,1,1604602050,460000
850,5400,1770,6844700810,0,0,3,7,3,2,1.0,1,1,6844700810,438924
630,6550,1420,66000070,0,0,3,5,2,1,1.0,1,1,66000070,315000
1780,10988,2920,6665800030,0,2,3,8,4,4,1.0,1,0,6665800030,590000
850,9000,1620,2205700350,0,0,3,7,4,3,1.0,1,0,2205700350,378500
1950,7691,2350,5466000030,0,0,4,9,3,1,2.0,1,0,5466000030,328500
2990,11553,2230,6189200125,0,0,4,8,3,1,2.0,1,0,6189200125,849950
900,6012,1730,9169600135,0,2,3,7,3,2,1.0,1,1,9169600135,525000
4860,181319,3850,2625069070,0,0,3,9,4,1,2.5,1,0,2625069070,1390000
1460,8250,2060,8732131090,0,0,4,8,4,3,1.0,1,0,8732131090,295000
3860,11793,3600,9286000240,0,0,3,11,6,4,2.0,2,0,9286000240,1070000
890,5000,1860,1895000260,0,0,3,6,2,1,1.0,1,1,1895000260,207950
2810,7302,2820,8691370400,0,0,3,9,4,1,2.0,2,0,8691370400,699900
3400,11081,3080,5423010350,0,1,4,8,5,1,2.0,1,0,5423010350,1280000
960,7350,1560,8562501040,0,0,4,7,4,3,1.0,1,0,8562501040,452000
1680,4921,1680,2475200140,0,1,4,7,3,1,1.0,1,0,2475200140,370000
1300,10794,1300,7942100310,0,0,5,7,3,1,1.0,1,0,7942100310,232000
2380,10392,1910,3760000030,0,0,4,7,5,2,2.0,1,0,3760000030,669950
1070,6600,1660,1727500340,0,0,3,7,3,2,1.0,1,0,1727500340,397500
870,1350,1240,9828702519,0,0,3,8,2,2,2.0,2,1,9828702519,490000
1710,4420,1440,4432600075,0,0,3,9,4,2,2.0,1,1,4432600075,725000
1610,12410,2424,7806300030,0,2,4,7,3,4,1.0,1,0,7806300030,299000
1190,4025,1590,9274202270,0,0,4,7,2,2,1.5,1,1,9274202270,625000
2120,4816,2530,7852030960,0,0,3,7,3,1,2.0,2,0,7852030960,437500
3180,5335,3030,7852170140,0,0,3,9,4,1,2.0,2,0,7852170140,650000
860,3825,1460,7518503335,0,0,3,7,2,3,1.0,1,1,7518503335,475000
1930,12825,2200,5467900070,0,0,4,8,3,1,1.0,1,0,5467900070,342000
2770,10000,2720,1245002952,0,0,3,10,4,1,2.0,2,0,1245002952,1200000
1670,10200,1930,8906200070,0,0,4,7,3,1,1.0,1,0,8906200070,280000
1330,11682,1450,5379805885,0,0,3,7,2,1,1.0,1,1,5379805885,240000
1210,3333,1640,2769600560,0,0,4,7,3,1,1.5,1,1,2769600560,529000
1030,5100,1690,9238901420,0,0,4,7,3,2,1.0,1,1,9238901420,442000
820,5538,1420,5113400431,0,0,4,7,2,3,1.0,1,1,5113400431,615000
4030,7200,2160,3885805665,0,0,3,10,4,1,2.0,2,0,3885805665,1490000
1580,8750,1980,8121200810,0,0,4,8,4,3,1.0,1,0,8121200810,585000
2600,7787,2830,5126310400,0,0,3,8,4,1,2.0,2,0,5126310400,480000
4410,50529,2900,7322910030,0,0,4,9,5,1,2.0,1,0,7322910030,1100000
1330,660,1220,2827100070,0,0,3,7,4,1,1.5,1,1,2827100070,290000
950,5000,1770,9276201895,0,0,5,7,3,3,1.0,1,1,9276201895,615000
1100,7680,1460,4402700070,0,0,4,7,2,1,1.0,1,1,4402700070,300000
1580,11811,1860,1922059046,0,0,3,6,3,2,1.5,1,0,1922059046,308000
2400,8615,2080,925059288,0,0,3,9,3,1,2.0,2,0,925059288,750000
3390,9323,2950,4386700135,0,0,5,9,4,4,2.5,1,1,4386700135,2250000
3180,178160,2200,1923069078,0,0,3,10,4,1,2.0,2,0,1923069078,890000
1190,7560,1190,1432400335,0,0,5,6,3,1,1.0,1,0,1432400335,288000
630,6840,1470,1180003090,0,0,3,6,2,1,1.0,1,1,1180003090,190000
1520,4011,2290,726049331,0,0,3,8,5,4,1.0,2,1,726049331,515000
1690,9040,1690,3340401555,0,0,4,5,4,1,1.0,1,0,3340401555,235000
940,5000,940,7453000070,0,0,3,6,2,1,1.0,1,1,7453000070,275000
1240,9121,1380,4348800030,0,0,4,7,2,1,1.0,1,0,4348800030,727500
3040,6587,2740,7202331420,0,0,3,7,4,1,2.0,2,0,7202331420,650000
6050,233971,4210,3225079035,0,3,3,11,6,1,2.0,2,0,3225079035,1600000
1590,7085,1320,6381500700,0,0,3,6,4,1,1.5,1,1,6381500700,365000
2500,28837,2590,339500160,0,0,3,9,3,1,1.0,1,0,339500160,662000
1320,7848,1680,1545807610,0,0,3,7,3,2,1.0,1,0,1545807610,270500
1360,1898,1360,1843200240,0,0,3,7,2,1,2.0,1,0,1843200240,200000
4740,49206,3340,4403600270,0,0,3,10,4,1,2.0,1,0,4403600270,970000
1010,9660,1400,2008200060,0,0,4,7,3,1,1.0,1,1,2008200060,160000
1040,7405,1580,1521069070,0,0,4,6,3,1,1.0,1,0,1521069070,204000
1610,7529,1780,2459500310,0,0,4,7,3,1,2.0,1,0,2459500310,358000
1570,8190,1870,6204420070,0,0,3,7,4,1,1.0,1,0,6204420070,452000
1010,4000,1920,5694500105,0,0,4,7,2,3,1.0,1,1,5694500105,595000
1360,6987,1360,5466410030,0,0,3,7,3,1,1.0,1,0,5466410030,249000
1970,5109,2230,9485740340,0,0,3,8,4,1,2.0,2,0,9485740340,346900
5403,104374,3980,622049114,1,4,4,12,3,1,2.0,1,1,622049114,2130000
1560,4350,1560,2270000070,0,0,3,7,4,1,2.0,2,0,2270000070,280000
2270,9880,2120,1310900260,0,0,4,8,4,2,1.0,1,0,1310900260,318888
2120,13492,2480,224069094,0,0,3,8,3,1,1.0,1,0,224069094,530000
2120,14479,2120,7800800160,0,0,4,8,3,1,2.0,1,0,7800800160,375000
3350,24728,3920,2944000240,0,0,3,11,4,1,2.0,1,0,2944000240,910000
2380,9770,2560,4139400710,0,0,4,10,4,1,2.0,1,0,4139400710,782000
720,928,1070,7899800860,0,0,3,9,2,2,2.0,2,1,7899800860,259950
1560,9588,1870,2473420140,0,0,4,7,4,3,1.0,1,0,2473420140,315000
1320,6490,1190,5000500055,0,0,4,6,2,1,1.0,1,1,5000500055,215000
1140,8535,2180,4099500935,0,2,4,7,3,4,1.0,1,0,4099500935,705000
3580,7680,3080,1373800295,0,3,5,10,3,3,2.0,1,1,1373800295,1450000
1790,10125,1520,4025300135,0,0,3,7,3,1,2.0,1,1,4025300135,451000
750,8750,1340,3294700310,0,0,4,6,2,1,1.0,1,0,3294700310,261000
1300,8692,1570,8718500075,0,0,5,7,3,1,1.0,1,0,8718500075,396000
2990,29170,3715,4309710240,0,3,3,9,4,1,2.0,2,0,4309710240,725000
2860,20697,3230,5486800070,0,1,3,11,7,4,2.0,1,0,5486800070,1950000
1400,7314,1310,236400320,0,0,3,7,4,1,1.5,1,1,236400320,238000
2750,9563,2040,4376700570,0,0,4,8,6,1,2.0,1,0,4376700570,750000
2050,8103,2050,8648100200,0,0,3,7,4,1,2.0,2,0,8648100200,331500
1410,65340,1960,3624079046,0,0,3,7,4,3,1.0,1,0,3624079046,460000
2340,107898,2340,1921069084,0,0,4,8,4,1,1.0,1,0,1921069084,404950
2870,7995,1630,6431500140,0,0,3,9,3,1,2.0,3,1,6431500140,880000
4120,7257,3180,2725069050,0,0,3,10,4,1,2.0,2,0,2725069050,863000
1370,8944,1870,5307100060,0,0,3,7,3,3,1.0,1,0,5307100060,638700
1840,4697,1600,7203102050,0,0,3,7,3,1,2.0,2,0,7203102050,435000
1180,5350,1490,561000075,0,0,4,6,3,1,1.5,1,1,561000075,260000
1530,4000,2040,2436701180,0,0,5,7,5,3,1.5,1,1,2436701180,671500
1180,3400,1440,809002765,0,0,3,8,3,1,1.5,1,1,809002765,610000
870,25346,1870,4045500710,0,0,4,6,2,2,1.0,1,0,4045500710,405000
1830,5998,1830,5104510270,0,0,3,7,4,1,2.0,2,0,5104510270,338900
3200,7944,3480,98020350,0,0,3,10,4,1,2.0,2,0,98020350,720000
1760,5445,1080,1714900060,0,0,4,7,5,3,1.5,1,1,1714900060,442000
2550,3840,1590,1189000030,0,0,5,8,5,1,1.5,1,1,1189000030,650000
1040,9081,1330,2473360060,0,0,3,7,3,2,1.0,1,0,2473360060,263500
1220,98010,2010,222069082,0,0,4,7,2,1,1.0,1,0,222069082,300000
1805,3402,2095,8669160310,0,0,3,7,3,1,2.0,2,0,8669160310,266000
4150,199504,2700,1526069135,0,2,3,9,4,4,2.5,2,0,1526069135,930000
2320,5471,2450,1088650310,0,0,3,8,4,1,2.0,2,0,1088650310,530000
1384,8470,1000,8945200860,0,0,4,6,3,1,1.0,1,0,8945200860,180000
2720,7320,3180,7853240200,0,0,3,9,3,1,2.0,2,0,7853240200,619000
1820,8976,1380,7511800070,0,0,4,7,3,1,1.0,1,0,7511800070,264000
1530,4920,2130,2998800125,0,4,4,7,2,3,1.5,1,1,2998800125,730000
2060,8155,2060,3876300310,0,0,3,7,4,1,2.0,1,0,3876300310,439000
1080,7260,1500,5419800510,0,0,4,7,4,2,1.0,1,0,5419800510,268500
1510,15744,1470,192460060,0,0,3,7,3,1,1.0,1,0,192460060,330000
1960,5120,2160,7942601895,0,0,3,8,3,2,1.5,1,1,7942601895,640000
3180,12835,3030,7504010570,0,0,4,11,3,1,2.0,1,0,7504010570,900000
2110,14000,2470,1442740140,0,0,4,8,3,1,2.0,1,0,1442740140,370000
1330,3900,1910,6909200575,0,0,5,8,3,3,1.5,1,1,6909200575,685000
1010,165963,2450,2525069041,0,0,3,7,3,3,1.0,1,0,2525069041,505000
1820,43560,2050,3620069036,0,0,4,7,3,1,1.0,1,0,3620069036,265000
1610,3049,1610,2781280390,0,0,3,8,3,1,2.0,2,0,2781280390,290000
1780,3802,2020,9542830350,0,0,3,7,4,1,2.0,2,0,9542830350,296000
1840,8505,1830,1123049053,0,0,3,7,4,1,2.0,2,1,1123049053,360000
990,12012,1220,8018600765,0,0,3,7,3,2,1.0,2,1,8018600765,240500
1400,2385,1540,3278600240,0,0,3,8,2,1,2.0,2,1,3278600240,372500
3370,9691,3330,7846200070,0,2,3,9,3,1,2.0,2,0,7846200070,595000
3590,7995,2860,662310400,0,0,3,9,4,1,2.0,2,0,662310400,515000
3200,15263,3070,8651100140,0,0,4,9,4,1,2.0,1,0,8651100140,1220000
1670,6254,2170,8682250350,0,0,3,8,2,1,1.0,2,0,8682250350,507000
2420,32186,2560,3211230260,0,0,3,9,4,1,1.0,1,0,3211230260,399950
1430,10816,1560,4233400340,0,0,3,7,3,1,2.0,1,0,4233400340,185000
1440,7210,1440,7199350340,0,0,3,7,3,1,1.0,1,0,7199350340,460000
1450,4490,1560,3904901710,0,0,3,7,3,1,2.0,1,0,3904901710,435500
2100,9000,2050,240000058,0,0,5,8,4,4,1.0,1,1,240000058,469000
1110,1800,1290,6865200444,0,0,3,8,2,2,2.0,2,1,6865200444,531000
940,6930,1150,9498200046,0,0,3,7,2,1,1.0,1,1,9498200046,443500
1300,7586,1660,1796380960,0,0,3,7,3,2,1.0,1,0,1796380960,223000
2400,19400,2200,5631500868,0,0,3,8,4,3,2.0,2,0,5631500868,590000
1100,1415,1200,3126049411,0,0,3,7,2,1,3.0,2,1,3126049411,340000
1230,4050,1780,2321300390,0,0,4,8,3,3,1.0,1,1,2321300390,650000
1930,5085,2190,3905040800,0,0,4,8,3,1,2.0,1,0,3905040800,533600
2540,6344,2600,4379400260,0,0,3,9,3,1,2.0,2,0,4379400260,695000
1280,7777,1500,5115000160,0,0,4,7,3,1,1.5,1,0,5115000160,242000
1280,7515,1810,2826049234,0,0,3,7,3,3,1.0,1,1,2826049234,425000
1490,10125,1290,6600700030,0,0,3,7,3,1,2.0,1,0,6600700030,525000
1880,5411,2040,3904930240,0,0,3,8,3,1,2.0,1,0,3904930240,485000
1250,9650,1390,9407110700,0,0,3,7,3,1,1.0,1,0,9407110700,175000
1440,7245,1700,1682500160,0,0,3,8,3,1,1.0,1,0,1682500160,210000
1920,7536,1930,8078570390,0,0,3,7,3,1,2.0,1,0,8078570390,260000
1330,5750,1920,3010300240,0,0,3,7,3,3,1.0,1,1,3010300240,577000
1210,10588,1408,9500900135,0,0,4,7,3,1,1.0,1,0,9500900135,200000
940,5000,1530,461001615,0,0,4,7,2,3,1.0,1,1,461001615,605000
990,6860,1440,6411600069,0,0,4,6,3,1,1.0,1,1,6411600069,325000
820,6600,1200,7812800565,0,0,4,6,3,2,1.0,1,1,7812800565,289500
1660,1784,1660,7548300731,0,0,3,9,3,1,3.0,3,1,7548300731,559950
1330,9375,2760,8925100390,0,1,4,8,3,3,1.0,1,1,8925100390,1040000
990,4000,1920,7010700292,0,0,3,7,3,2,1.0,1,1,7010700292,543500
3250,35982,3110,9485951170,0,0,4,9,4,1,2.0,1,0,9485951170,480000
960,8610,1080,5437820310,0,0,5,6,3,1,1.0,1,0,5437820310,218000
960,6000,1620,582000135,0,0,4,7,2,2,1.0,1,1,582000135,565000
1600,7700,1680,3204800370,0,0,5,7,3,2,1.0,1,0,3204800370,426700
2130,11782,2390,8832900550,0,3,3,8,3,3,1.0,1,0,8832900550,650000
770,4080,1760,9550204515,0,0,3,7,2,2,1.0,1,1,9550204515,542000
1070,7990,1200,7199330390,0,0,3,7,3,1,1.0,1,0,7199330390,415000
1200,8316,1200,6131600060,0,0,4,6,3,1,1.0,1,0,6131600060,214000
1360,8912,1220,5379805460,0,0,5,7,3,1,2.0,1,1,5379805460,245000
2050,11590,2180,7212652180,0,0,3,8,3,1,1.0,1,0,7212652180,314500
2000,5750,1820,6379500640,0,0,5,9,3,4,2.0,1,1,6379500640,1120000
800,5500,950,4315700060,0,0,3,7,2,3,1.0,1,1,4315700060,378000
1340,7802,1540,3329500060,0,0,3,7,4,3,1.0,1,0,3329500060,305000
1980,7920,2620,4140090320,0,0,4,8,5,4,1.0,1,0,4140090320,595000
1530,1352,1510,9385200045,0,1,3,9,3,2,3.0,3,1,9385200045,729500
2360,4744,2360,7852180340,0,0,3,7,3,1,2.0,2,0,7852180340,430000
1150,8125,1760,1545804340,0,0,3,7,3,3,1.0,1,0,1545804340,240000
1680,5100,1680,2490200320,0,0,3,7,3,1,1.5,1,1,2490200320,545000
870,2750,1580,2218000335,0,0,3,7,3,2,1.0,1,1,2218000335,530000
870,10608,1250,922049078,0,0,3,6,1,1,1.0,1,1,922049078,157000
1260,7649,1170,2586800270,0,0,3,6,4,1,1.5,1,1,2586800270,425000
1000,8640,1300,4338800370,0,0,3,6,3,1,1.0,1,1,4338800370,220000
1550,38255,2520,7214700350,0,0,4,8,4,2,1.0,1,0,7214700350,521000
1120,6900,2000,3226200105,0,2,3,7,3,3,1.0,1,1,3226200105,325000
1380,6500,1940,2324039036,0,0,4,7,3,3,1.5,1,1,2324039036,597500
1470,4400,1490,7849202231,0,0,3,7,3,1,2.0,2,0,7849202231,337000
3180,9812,3000,5196410260,0,2,3,10,3,1,2.0,1,0,5196410260,1000000
2330,26324,2730,3760500116,1,4,4,8,3,4,1.0,1,0,3760500116,3070000
990,6000,1250,2985800030,0,0,3,6,3,1,1.0,1,1,2985800030,495000
1970,3380,2180,259900160,0,0,3,8,4,3,2.0,2,0,259900160,748000
1250,9185,1750,708000030,0,0,4,7,3,1,1.0,1,0,708000030,888000
1140,15625,1150,192460310,0,0,3,7,3,1,1.0,1,0,192460310,269900
1550,11400,2090,9412200260,0,0,3,7,4,3,1.0,1,0,9412200260,496500
1640,6000,1880,1062100116,0,0,3,7,3,1,2.0,1,1,1062100116,475000
1255,1232,1307,6798100662,0,0,3,7,3,1,3.0,2,1,6798100662,312000
1290,11632,1390,1775920350,0,0,3,7,3,1,1.0,1,0,1775920350,323000
